time,normalized_sal
2021-10-19 02:04:03,72.86430513107982
2021-10-19 02:04:34,74.68542798350664
2021-10-19 02:05:03,76.73447979781615
2021-10-19 02:05:33,78.89913796693457
2021-10-19 02:06:04,81.19016601386734
2021-10-19 02:06:33,83.61748609762556
2021-10-19 02:07:04,86.19441689489823
2021-10-19 02:07:33,89.83667242480003
2021-10-19 02:08:03,93.10313296938784
2021-10-19 02:08:34,96.43474163341419
2021-10-19 02:09:03,100.22491827097711
2021-10-19 02:09:33,104.04946863436882
2021-10-19 02:10:03,107.983512128688
2021-10-19 02:10:33,112.05240503979395
2021-10-19 02:11:04,116.63701905659012
2021-10-19 02:11:33,121.36597035973759
2021-10-19 02:12:03,126.77246422558922
2021-10-19 02:12:34,132.68310275999724
2021-10-19 02:13:03,139.17185018337233
2021-10-19 02:13:33,146.32788328703072
2021-10-19 02:14:03,154.25971448690862
2021-10-19 02:14:33,163.10073269370693
2021-10-19 02:15:04,173.56589481242145
2021-10-19 02:15:33,184.57055214723925
2021-10-19 02:16:03,197.34923878614487
2021-10-19 02:16:34,212.02434794063404
2021-10-19 02:17:03,229.05730414363984
2021-10-19 02:17:33,248.79421777479752
2021-10-19 02:18:04,272.6070873484613
2021-10-19 02:18:33,300.8251875
2021-10-19 02:19:03,300.8251875
2021-10-19 02:19:38,292.50440508490084
2021-10-19 02:20:07,284.3724445766999
2021-10-19 02:20:36,277.73587537781907
2021-10-19 02:21:07,271.40971314967334
2021-10-19 02:21:37,265.3579540721406
2021-10-19 02:22:07,259.57723753904656
2021-10-19 02:22:37,254.03625923759898
2021-10-19 02:23:07,248.73336803748046
2021-10-19 02:23:37,243.7341100884685
2021-10-19 02:24:06,238.85029356652095
2021-10-19 02:24:37,234.72969530714215
2021-10-19 02:25:07,230.20210900530853
2021-10-19 02:25:37,225.85120071642353
2021-10-19 02:26:07,221.656582477565
2021-10-19 02:26:37,217.61987374540172
2021-10-19 02:27:07,213.72279833188375
2021-10-19 02:27:37,209.9674429813991
2021-10-19 02:28:07,206.33733798389528
2021-10-19 02:28:37,202.8349136471385
2021-10-19 02:29:08,199.44525608207945
2021-10-19 02:29:37,196.16702828836944
2021-10-19 02:30:06,192.82576123731272
2021-10-19 02:30:37,189.75714936879444
2021-10-19 02:31:07,187.4217241177503
2021-10-19 02:31:37,184.81989474492931
2021-10-19 02:32:07,182.01609730261416
2021-10-19 02:32:37,180.2067860403585
2021-10-19 02:33:07,177.5535238934479
2021-10-19 02:33:37,175.26077360060788
2021-10-19 02:34:07,172.71586775090947
2021-10-19 02:34:36,170.63040841083705
2021-10-19 02:35:07,168.516070871329
2021-10-19 02:35:36,166.50630941796047
2021-10-19 02:36:07,164.25110057854167
2021-10-19 02:36:37,162.73812178601742
2021-10-19 02:37:07,160.855350456546
2021-10-19 02:37:37,158.76428826141927
2021-10-19 02:38:08,157.02812935020881
2021-10-19 02:38:37,155.04643043334016
2021-10-19 02:39:07,153.1041777167639
2021-10-19 02:39:37,151.47816775545422
2021-10-19 02:40:07,150.1236702330041
2021-10-19 02:40:37,148.54955645767555
2021-10-19 02:41:07,146.7796381031614
2021-10-19 02:41:37,145.5641488658886
2021-10-19 02:42:07,144.40577796479823
2021-10-19 02:42:36,142.74258462421113
2021-10-19 02:43:08,141.62410311675788
2021-10-19 02:43:37,140.5365580091132
2021-10-19 02:44:08,139.71411537981618
2021-10-19 02:44:37,138.68202385849443
2021-10-19 02:45:08,137.16052731514134
2021-10-19 02:45:39,135.91896424498557
2021-10-19 02:46:08,134.76426239082537
2021-10-19 02:46:39,133.83898082479644
2021-10-19 02:47:08,132.44219747085506
2021-10-19 02:47:38,131.73953308894463
2021-10-19 02:48:08,130.61465600651832
2021-10-19 02:48:40,129.51959672337745
2021-10-19 02:49:11,128.6061657080833
2021-10-19 02:49:48,127.78197764189983
2021-10-19 02:50:19,127.24993272829572
2021-10-19 02:51:00,126.26203655478977
2021-10-19 02:51:37,125.60020632654775
2021-10-19 02:52:07,124.59532352731507
2021-10-19 02:52:49,123.8362677713963
2021-10-19 02:53:18,122.6768954541745
2021-10-19 02:53:57,121.96192808381367
2021-10-19 02:54:26,120.8410776414576
2021-10-19 02:55:01,119.74199913810702
2021-10-19 02:55:41,118.87504073903419
2021-10-19 02:56:10,118.18139291402605
2021-10-19 02:56:49,117.13377343077298
2021-10-19 02:57:18,116.67651467900953
2021-10-19 02:57:52,115.82757535985074
2021-10-19 02:58:22,115.62692216702153
2021-10-19 02:59:00,115.04765661648683
2021-10-19 02:59:44,114.51051279611835
2021-10-19 03:00:14,113.72616639238584
2021-10-19 03:00:50,113.07419649910608
2021-10-19 03:01:20,112.47902191617013
2021-10-19 03:01:54,111.8875563598442
2021-10-19 03:02:24,110.97757856628571
2021-10-19 03:02:58,110.4583861427968
2021-10-19 03:03:42,110.0606683496812
2021-10-19 03:04:12,109.54929270731247
2021-10-19 03:04:59,109.67600322130777
2021-10-19 03:05:54,109.46532974742752
2021-10-19 03:06:24,108.80582439788448
2021-10-19 03:06:58,108.31064291128189
2021-10-19 03:08:00,107.85893822834946
2021-10-19 03:09:00,107.68580985316628
2021-10-19 03:10:00,107.52431144912178
2021-10-19 03:11:01,107.3823285771461
2021-10-19 03:12:01,107.04061270116961
2021-10-19 03:13:00,106.83139988078317
2021-10-19 03:14:01,106.67501160705345
2021-10-19 03:14:58,106.69091730682331
2021-10-19 03:15:58,106.54541865556473
2021-10-19 03:16:58,106.11099728297181
2021-10-19 03:17:59,105.81609276736513
2021-10-19 03:18:59,105.66713507816617
2021-10-19 03:19:59,105.4699900577349
2021-10-19 03:20:59,105.18131035378686
2021-10-19 03:22:03,104.59498744280455
2021-10-19 03:22:58,104.0262236268899
2021-10-19 03:23:59,103.60073977925393
2021-10-19 03:24:59,103.1741310301243
2021-10-19 03:25:59,102.74753511106647
2021-10-19 03:26:59,102.06243764549384
2021-10-19 03:27:58,101.64498732274555
2021-10-19 03:29:01,101.20835213520942
2021-10-19 03:30:00,100.70838223787166
2021-10-19 03:30:01,100.05433638351283
2021-10-19 03:31:00,99.70875270530118
2021-10-19 03:32:00,99.06871522670589
2021-10-19 03:33:00,98.57233633576386
2021-10-19 03:34:00,98.11485307929694
2021-10-19 03:35:00,97.46915758844891
2021-10-19 03:36:00,96.98026592676881
2021-10-19 03:37:00,96.50192087244787
2021-10-19 03:38:01,96.11095288312768
2021-10-19 03:39:00,95.55859019378333
2021-10-19 03:40:00,94.9751361051127
2021-10-19 03:41:00,94.49296392025272
2021-10-19 03:42:00,93.93829673755455
2021-10-19 03:43:00,93.59898151190227
2021-10-19 03:44:01,93.04180336386443
2021-10-19 03:45:00,92.41579292992644
2021-10-19 03:45:02,91.87213473091228
2021-10-19 03:45:58,91.33416949844678
2021-10-19 03:46:58,90.91825194293004
2021-10-19 03:47:59,90.50800423817384
2021-10-19 03:48:59,89.98781720067937
2021-10-19 03:49:55,89.47293792395827
2021-10-19 03:50:24,88.96454734813598
2021-10-19 03:50:59,88.46127834644837
2021-10-19 03:51:59,88.01501905402375
2021-10-19 03:52:58,87.63705643869206
2021-10-19 03:53:58,87.14956669922483
2021-10-19 03:54:54,86.75727994819475
2021-10-19 03:55:25,86.27999068250641
2021-10-19 03:55:58,85.70562263225314
2021-10-19 03:56:58,85.12939884933624
2021-10-19 03:57:58,84.66923683518795
2021-10-19 03:58:58,84.10787547260881
2021-10-19 03:59:58,83.55172528754792
2021-10-19 04:00:59,83.00151879928637
2021-10-19 04:01:57,82.56181554294761
2021-10-19 04:02:58,82.0155923928023
2021-10-19 04:03:58,81.58566439272775
2021-10-19 04:04:58,81.16074733581407
2021-10-19 04:05:58,80.60268751211319
2021-10-19 04:07:01,80.15855570980513
2021-10-19 04:07:59,79.74698679625308
2021-10-19 04:09:00,79.34012735612004
2021-10-19 04:10:00,78.93689873417722
2021-10-19 04:10:36,78.93689873417722
2021-10-19 04:11:06,84.03135957657956
2021-10-19 04:11:36,88.12889812889813
2021-10-19 04:12:06,92.22255365587488
2021-10-19 04:12:36,97.04104134762635
2021-10-19 04:13:07,101.93389898989899
2021-10-19 04:13:36,106.7240376390077
2021-10-19 04:14:06,114.64343480236256
2021-10-19 04:14:37,121.46637596899224
2021-10-19 04:15:06,130.7025428126622
2021-10-19 04:15:36,141.33608938547485
2021-10-19 04:16:07,151.0724742891712
2021-10-19 04:16:36,162.4883905013193
2021-10-19 04:17:06,175.9505438723713
2021-10-19 04:17:37,193.84138486312398
2021-10-19 04:18:06,215.3270588235294
2021-10-19 04:18:36,242.06859504132234
2021-10-19 04:19:06,281.3542719614922
2021-10-19 04:19:37,334.93141210374637
2021-10-19 04:20:06,415.41292639138237
2021-10-19 04:20:36,550.9166666666666
2021-10-19 04:21:07,547.8861904761904
2021-10-19 04:21:36,517.5342089606883
2021-10-19 04:22:06,496.6367120391172
2021-10-19 04:22:36,473.2880434782608
2021-10-19 04:23:06,456.2246445109208
2021-10-19 04:23:37,439.8669517700166
2021-10-19 04:24:06,427.9562519154153
2021-10-19 04:24:37,413.86681506214063
2021-10-19 04:25:06,401.9067827087679
2021-10-19 04:25:36,392.48351188191367
2021-10-19 04:26:07,383.89771918527805
2021-10-19 04:26:36,373.1362408590816
2021-10-19 04:27:07,366.2863276618924
2021-10-19 04:27:36,362.86868371802865
2021-10-19 04:28:07,354.1154664235795
2021-10-19 04:28:36,346.19709131838505
2021-10-19 04:29:06,340.17103894603025
2021-10-19 04:29:37,335.077968586978
2021-10-19 04:30:06,328.4851155233663
2021-10-19 04:30:37,322.348240232483
2021-10-19 04:31:06,315.63540707615414
2021-10-19 04:31:36,313.03066947975094
2021-10-19 04:32:06,307.89958706818413
2021-10-19 04:32:36,302.83407695910466
2021-10-19 04:33:07,297.4689748418562
2021-10-19 04:33:36,291.8675625162649
2021-10-19 04:34:06,286.90136598715185
2021-10-19 04:34:36,281.34864680463954
2021-10-19 04:35:06,276.6654023783494
2021-10-19 04:35:36,272.3092923454195
2021-10-19 04:36:06,267.4362667125231
2021-10-19 04:36:37,262.6683976104532
2021-10-19 04:37:06,258.13453881884544
2021-10-19 04:37:37,253.65827814569536
2021-10-19 04:38:06,249.3396094141212
2021-10-19 04:38:37,245.13726957617772
2021-10-19 04:39:06,241.09651926317625
2021-10-19 04:39:36,237.18682114409847
2021-10-19 04:40:06,233.58254575457545
2021-10-19 04:40:36,229.9136196681371
2021-10-19 04:41:07,226.3581682718517
2021-10-19 04:41:36,222.91100731912456
2021-10-19 04:42:07,219.5711339479297
2021-10-19 04:42:36,216.32610885346114
2021-10-19 04:43:07,213.17560282716957
2021-10-19 04:43:37,210.11554550974967
2021-10-19 04:44:06,207.14554162370706
2021-10-19 04:44:37,204.2549807329671
2021-10-19 04:45:06,201.54020311792485
2021-10-19 04:45:37,198.78252269210523
2021-10-19 04:46:06,196.12320380250878
2021-10-19 04:46:37,193.53109275020188
2021-10-19 04:47:06,190.94805254525667
2021-10-19 04:47:36,188.5593887123619
2021-10-19 04:48:07,186.16507319988048
2021-10-19 04:48:36,183.82808927438745
2021-10-19 04:49:08,181.54905160106057
2021-10-19 04:49:39,179.32583137870003
2021-10-19 04:50:08,177.15892128570005
2021-10-19 04:50:39,175.041295614799
2021-10-19 04:51:18,173.08682073703935
2021-10-19 04:51:48,171.13257243195784
2021-10-19 04:52:22,169.16009003878176
2021-10-19 04:52:52,167.35471935868736
2021-10-19 04:53:30,165.4670766620719
2021-10-19 04:54:10,163.61590584411326
2021-10-19 04:54:41,161.81324450090085
2021-10-19 04:55:31,160.06423076923076
2021-10-19 04:56:18,158.33673637620322
2021-10-19 04:56:49,156.64809726352243
2021-10-19 04:57:31,154.99317211242428
2021-10-19 04:58:22,153.37284866651106
2021-10-19 04:58:51,151.90264303255768
2021-10-19 04:59:32,150.5810791297651
2021-10-19 05:00:23,149.1382288130546
2021-10-19 05:00:54,147.64167629648847
2021-10-19 05:01:31,146.2857676547159
2021-10-19 05:02:20,145.07184389702567
2021-10-19 05:02:49,143.65862313697656
2021-10-19 05:03:31,142.27267058916888
2021-10-19 05:04:20,141.26397933977094
2021-10-19 05:04:49,139.92848403959516
2021-10-19 05:05:32,138.61647623979462
2021-10-19 05:06:20,137.32884338296293
2021-10-19 05:06:50,136.30133134334815
2021-10-19 05:07:28,135.10989894226955
2021-10-19 05:07:58,133.88885348965636
2021-10-19 05:08:32,133.18076093248433
2021-10-19 05:09:32,131.98370642354953
2021-10-19 05:10:31,131.11925637950287
2021-10-19 05:11:31,130.48807486137733
2021-10-19 05:12:32,129.8665894450202
2021-10-19 05:13:31,129.3018968660911
2021-10-19 05:14:25,128.37872931211857
2021-10-19 05:14:56,127.29672179855402
2021-10-19 05:15:29,126.30429872030328
2021-10-19 05:16:30,125.60123500077918
2021-10-19 05:17:31,124.57149204999902
2021-10-19 05:18:26,123.66493250170063
2021-10-19 05:18:57,122.41636888922679
2021-10-19 05:19:30,121.52533584727786
2021-10-19 05:20:30,120.55927051671732
2021-10-19 05:21:30,119.51909516033255
2021-10-19 05:22:30,118.84678763106778
2021-10-19 05:23:30,117.88971300169898
2021-10-19 05:24:30,116.75929954318033
2021-10-19 05:25:31,116.09773428435226
2021-10-19 05:26:30,115.25270016959743
2021-10-19 05:27:30,114.17111825727979
2021-10-19 05:28:26,113.66250186844397
2021-10-19 05:28:57,112.8083817702606
2021-10-19 05:29:30,111.9767310907626
2021-10-19 05:30:27,111.25313886691202
2021-10-19 05:30:56,110.44504584492975
2021-10-19 05:31:31,109.67826418612535
2021-10-19 05:32:26,108.71949577569087
2021-10-19 05:32:57,107.96636226156559
2021-10-19 05:33:30,107.19024034114005
2021-10-19 05:34:23,106.43877483771047
2021-10-19 05:34:52,105.73384926251032
2021-10-19 05:35:30,105.19839142091153
2021-10-19 05:36:06,104.47692431821851
2021-10-19 05:36:37,103.83801716469938
2021-10-19 05:37:06,102.92250998869804
2021-10-19 05:37:36,102.42060825500225
2021-10-19 05:38:17,101.73696237720172
2021-10-19 05:38:46,101.06721063388302
2021-10-19 05:39:21,100.20775698399784
2021-10-19 05:39:50,99.55125638972717
2021-10-19 05:40:20,98.93036880669389
2021-10-19 05:40:51,98.48605971260741
2021-10-19 05:41:20,97.65538173471853
2021-10-19 05:41:51,97.03193572344878
2021-10-19 05:42:20,96.63978113888288
2021-10-19 05:42:51,95.82696296296295
2021-10-19 05:43:20,96.01977777777778
2021-10-19 05:43:50,97.70453070036385
2021-10-19 05:44:21,99.59645086073553
2021-10-19 05:44:50,101.57619230739046
2021-10-19 05:45:20,103.78413867648825
2021-10-19 05:45:51,105.92736663179917
2021-10-19 05:46:20,107.78650222793345
2021-10-19 05:46:51,110.2495823246616
2021-10-19 05:47:20,112.00367631044787
2021-10-19 05:47:50,113.86048831761131
2021-10-19 05:48:21,116.39793324038384
2021-10-19 05:48:50,119.14038671404987
2021-10-19 05:49:20,122.01635397959573
2021-10-19 05:49:51,125.03337966679065
2021-10-19 05:50:20,128.35785691344145
2021-10-19 05:50:50,131.69816178363627
2021-10-19 05:51:21,135.2155341037651
2021-10-19 05:51:50,138.54594635699
2021-10-19 05:52:20,142.2760985635458
2021-10-19 05:52:51,146.26045977011495
2021-10-19 05:53:20,150.6340412434595
2021-10-19 05:53:51,155.00103725578728
2021-10-19 05:54:21,159.0866395537704
2021-10-19 05:54:50,163.37187073281748
2021-10-19 05:55:21,168.19586381239242
2021-10-19 05:55:51,173.58550708499206
2021-10-19 05:56:20,178.70491661376883
2021-10-19 05:56:51,185.2290047762356
2021-10-19 05:57:21,191.6364004170362
2021-10-19 05:57:50,198.8057404797771
2021-10-19 05:58:20,206.99751735319452
2021-10-19 05:58:51,215.9478865288265
2021-10-19 05:59:21,225.06942649285423
2021-10-19 05:59:50,235.7137046792687
2021-10-19 06:00:20,246.83046532939622
2021-10-19 06:00:51,258.6466003993216
2021-10-19 06:01:21,272.54261911788075
2021-10-19 06:01:50,285.7181043201849
2021-10-19 06:02:20,297.6164102564103
2021-10-19 06:02:51,286.1715384615385
2021-10-19 06:03:20,280.2169241271206
2021-10-19 06:03:50,275.1735401186855
2021-10-19 06:04:21,270.83942054649646
2021-10-19 06:04:50,266.185577016403
2021-10-19 06:05:21,262.66107985155037
2021-10-19 06:05:50,259.22869700836526
2021-10-19 06:06:20,255.05796459144875
2021-10-19 06:06:51,251.36122881355934
2021-10-19 06:07:20,247.5045479352374
2021-10-19 06:07:51,243.0413887578881
2021-10-19 06:08:20,238.53422652056253
2021-10-19 06:08:50,234.6341623753698
2021-10-19 06:09:21,231.0658612626656
2021-10-19 06:09:50,227.78160501486917
2021-10-19 06:10:21,224.0531568486489
2021-10-19 06:10:50,221.46362363366566
2021-10-19 06:11:21,218.93326446280994
2021-10-19 06:11:51,215.45155557371356
2021-10-19 06:12:20,213.0448834484709
2021-10-19 06:12:51,210.69138416668332
2021-10-19 06:13:19,208.33359677546827
2021-10-19 06:13:50,206.08423727157236
2021-10-19 06:14:21,203.8911017440736
2021-10-19 06:14:50,201.73403990740564
2021-10-19 06:15:21,200.06682568529456
2021-10-19 06:15:51,197.99778926858514
2021-10-19 06:16:20,195.9220456526173
2021-10-19 06:16:51,193.93340919936858
2021-10-19 06:17:20,192.35541019351325
2021-10-19 06:17:51,190.24393754047637
2021-10-19 06:18:20,188.36999697191004
2021-10-19 06:18:51,186.21547253677636
2021-10-19 06:19:21,184.20074414379795
2021-10-19 06:19:50,181.93615916955017
2021-10-19 06:20:21,180.21369938135143
2021-10-19 06:20:50,178.4882694462364
2021-10-19 06:21:21,176.77811601271463
2021-10-19 06:21:51,174.50509898020394
2021-10-19 06:22:20,172.9117477090729
2021-10-19 06:22:51,171.34722994862395
2021-10-19 06:23:20,169.8107700539962
2021-10-19 06:23:51,167.41128824890717
2021-10-19 06:24:20,166.12957181088314
2021-10-19 06:24:51,164.1873391337302
2021-10-19 06:25:21,162.60793337716413
2021-10-19 06:25:51,160.9671762241018
2021-10-19 06:26:21,159.59746414722719
2021-10-19 06:26:50,158.25086587021866
2021-10-19 06:27:21,156.9268012225013
2021-10-19 06:27:50,156.522574159377
2021-10-19 06:28:24,155.2345238095238
2021-10-19 06:28:53,153.96749959411392
2021-10-19 06:29:43,152.9501068720171
2021-10-19 06:30:36,151.8360708113682
2021-10-19 06:31:05,150.6264046562554
2021-10-19 06:31:40,149.43586078753663
2021-10-19 06:32:09,147.97044726169204
2021-10-19 06:32:40,146.81909639656118
2021-10-19 06:33:10,145.30422763319558
2021-10-19 06:33:40,144.45854577698958
2021-10-19 06:34:10,143.3601451965516
2021-10-19 06:34:44,142.11566278212933
2021-10-19 06:35:28,141.05126295117495
2021-10-19 06:35:57,140.0026886056891
2021-10-19 06:36:28,138.8601700004003
2021-10-19 06:36:58,137.79638116936445
2021-10-19 06:37:37,136.7981642931345
2021-10-19 06:38:08,135.81057441253265
2021-10-19 06:38:41,134.69327181055823
2021-10-19 06:39:17,133.734718039791
2021-10-19 06:39:48,132.55906668881536
2021-10-19 06:40:21,131.54113586763438
2021-10-19 06:40:52,130.54558054558055
2021-10-19 06:41:21,129.5648039240221
2021-10-19 06:41:52,128.61739011569384
2021-10-19 06:42:29,127.77769549763032
2021-10-19 06:43:00,126.91306266548986
2021-10-19 06:43:29,126.68874575363147
2021-10-19 06:44:00,125.94325246123702
2021-10-19 06:44:29,125.15660479365651
2021-10-19 06:45:30,124.33236262949349
2021-10-19 06:45:59,123.51715061476625
2021-10-19 06:46:30,122.8060875915848
2021-10-19 06:47:00,122.01130525354898
2021-10-19 06:47:30,121.22674418604652
2021-10-19 06:48:01,121.22674418604652
2021-10-19 06:48:30,122.6289480199479
2021-10-19 06:49:00,124.16888846379167
2021-10-19 06:49:31,125.94419247653465
2021-10-19 06:50:00,127.11350606530353
2021-10-19 06:50:30,127.97947642410399
2021-10-19 06:51:00,129.44553552196444
2021-10-19 06:51:30,129.38619057419223
2021-10-19 06:52:00,127.15798547620292
2021-10-19 06:52:30,128.56456854811964
2021-10-19 06:53:00,130.2850886058891
2021-10-19 06:53:29,132.1461534248076
2021-10-19 06:54:00,134.02108676892243
2021-10-19 06:54:30,136.0294196725487
2021-10-19 06:55:00,137.979492566955
2021-10-19 06:55:30,140.36102652690752
2021-10-19 06:55:59,142.70653080681683
2021-10-19 06:56:30,145.25775978407557
2021-10-19 06:57:00,147.58406027574918
2021-10-19 06:57:29,150.1522409183834
2021-10-19 06:58:00,152.7351546226566
2021-10-19 06:58:29,155.67606277865784
2021-10-19 06:59:00,158.73509183860384
2021-10-19 06:59:30,160.87742899850522
2021-10-19 06:59:59,164.16792622893988
2021-10-19 07:00:30,167.50075203935378
2021-10-19 07:01:00,171.07277754685268
2021-10-19 07:01:29,174.60407356797282
2021-10-19 07:02:00,178.0582738702005
2021-10-19 07:02:30,180.76574958972876
2021-10-19 07:02:59,183.33665909315417
2021-10-19 07:03:30,187.70905817622784
2021-10-19 07:04:00,190.82951342838197
2021-10-19 07:04:30,186.98530067761328
2021-10-19 07:05:00,188.26084493539884
2021-10-19 07:05:30,191.52021557314725
2021-10-19 07:06:00,197.25134365381967
2021-10-19 07:06:30,200.6466630468141
2021-10-19 07:07:00,204.41101046649993
2021-10-19 07:07:30,207.199325
2021-10-19 07:08:00,205.97367500000001
2021-10-19 07:08:30,202.58742588932807
2021-10-19 07:09:00,200.448779296875
2021-10-19 07:09:30,198.21269305019305
2021-10-19 07:10:00,194.50939885496183
