1644789601.0,1484.373
1644790113.0,1491.214
1644790500.0,1492.618
1644790890.0,1480.696
1644790911.0,1491.201
1644790941.0,1480.685
1644790952.0,1491.235
1644790957.0,1480.731
1644790971.0,1491.306
1644791015.0,1480.783
1644791027.0,1491.287
1644791031.0,1480.755
1644791048.0,1491.335
1644791059.0,1480.826
1644791072.0,1491.369
1644791081.0,1480.83
1644791100.0,1491.374
1644791127.0,1480.865
1644791145.0,1491.435
1644791258.0,1480.918
1644791270.0,1491.496
1644791400.0,1497.395
1644792037.0,1502.158
1644792133.0,1512.715
1644792278.0,1502.203
1644792300.0,1501.735
1644793045.0,1512.715
1644793200.0,1515.512
1644793420.0,1502.192
1644793490.0,1512.716
1644793495.0,1502.205
1644793500.0,1512.75
1644793509.0,1502.237
1644793514.0,1512.792
1644794027.0,1523.296
1644794100.0,1519.094
1644794373.0,1512.794
1644794407.0,1502.289
1644794410.0,1512.819
1644794650.0,1523.324
1644795000.0,1526.46
1644795049.0,1533.825
1644795394.0,1544.339
1644795532.0,1554.882
1644795716.0,1565.452
1644795794.0,1576.041
1644795900.0,1579.86
1644796167.0,1586.629
1644796224.0,1597.328
1644796375.0,1607.897
1644796694.0,1597.339
1644796800.0,1604.271
1644797600.0,1607.897
1644797700.0,1605.901
1644798012.0,1618.572
1644798178.0,1629.195
1644798330.0,1639.766
1644798391.0,1650.282
1644798466.0,1660.907
1644798502.0,1671.427
1644798547.0,1681.985
1644798568.0,1692.495
1644798600.0,1698.525
1644798611.0,1702.996
1644798630.0,1713.506
1644798689.0,1724.327
1644798712.0,1734.891
1644798793.0,1745.635
1644798817.0,1756.174
1644798890.0,1766.777
1644798916.0,1777.285
1644798986.0,1787.805
1644799202.0,1777.262
1644799500.0,1776.049
1644799808.0,1787.783
1644800152.0,1798.334
1644800400.0,1800.902
1644800927.0,1808.855
1644800946.0,1819.368
1644800975.0,1829.891
1644800998.0,1840.475
1644801029.0,1851.071
1644801050.0,1861.578
1644801079.0,1872.119
1644801084.0,1882.636
1644801089.0,1893.165
1644801091.0,1903.692
1644801095.0,1914.277
1644801097.0,1935.627
1644801098.0,1946.249
1644801101.0,1956.753
1644801103.0,1967.401
1644801106.0,1977.932
1644801107.0,1988.557
1644801110.0,1999.143
1644801113.0,2009.655
1644801116.0,2020.222
1644801119.0,2030.898
1644801122.0,2041.535
1644801124.0,2052.093
1644801127.0,2062.611
1644801130.0,2073.232
1644801131.0,2085.859
1644801135.0,2096.458
1644801137.0,2107.027
1644801139.0,2117.704
1644801142.0,2128.339
1644801143.0,2138.897
1644801145.0,2149.417
1644801146.0,2160.039
1644801148.0,2170.557
1644801149.0,2181.116
1644801150.0,2191.62
1644801152.0,2202.129
1644801153.0,2213.462
1644801155.0,2224.169
1644801156.0,2234.686
1644801159.0,2245.532
1644801160.0,2256.059
1644801162.0,2266.86
1644801163.0,2278.644
1644801165.0,2289.286
1644801166.0,2299.788
1644801168.0,2310.635
1644801169.0,2324.042
1644801171.0,2334.717
1644801173.0,2345.353
1644801175.0,2355.913
1644801178.0,2366.429
1644801180.0,2377.051
1644801182.0,2366.278
1644801183.0,2251.989
1644801184.0,2365.443
1644801185.0,2411.397
1644801186.0,2446.741
1644801187.0,2459.955
1644801188.0,2473.931
1644801190.0,2484.598
1644801191.0,2495.101
1644801193.0,2505.948
1644801194.0,2516.85
1644801197.0,2527.649
1644801200.0,2549.706
1644801202.0,2562.989
1644801204.0,2573.667
1644801207.0,2584.205
1644801208.0,2594.887
1644801211.0,2605.473
1644801212.0,2621.523
1644801218.0,2632.077
1644801219.0,2642.602
1644801225.0,2653.217
1644801226.0,2663.755
1644801233.0,2674.413
1644801236.0,2684.971
1644801241.0,2695.523
1644801244.0,2706.06
1644801248.0,2716.582
1644801256.0,2727.226
1644801258.0,2737.729
1644801271.0,2748.286
1644801281.0,2758.846
1644801289.0,2769.413
1644801300.0,2773.433
1644801309.0,2779.998
1644801315.0,2790.679
1644801332.0,2801.264
1644801342.0,2811.901
1644801356.0,2822.487
1644801367.0,2833.07
1644801380.0,2843.683
1644801393.0,2854.481
1644801409.0,2865.001
1644801419.0,2875.559
1644801427.0,2886.06
1644801537.0,2875.484
1644801562.0,2864.979
1644801597.0,2854.397
1644801636.0,2843.886
1644801657.0,2833.313
1644801676.0,2822.742
1644801710.0,2812.184
1644801768.0,2822.782
1644801801.0,2833.519
1644801825.0,2844.028
1644801981.0,2833.372
1644802121.0,2822.82
1644802200.0,2824.051
1644802311.0,2812.184
1644802376.0,2822.782
1644802437.0,2812.184
1644802478.0,2801.598
1644802493.0,2790.915
1644802530.0,2780.379
1644802566.0,2769.697
1644802610.0,2759.111
1644802650.0,2748.529
1644802695.0,2737.913
1644802758.0,2727.116
1644803060.0,2737.643
1644803100.0,2738.731
1644803195.0,2748.286
1644803270.0,2758.838
1644803325.0,2769.413
1644803359.0,2779.998
1644803403.0,2790.679
1644803439.0,2801.219
1644803510.0,2811.901
1644803539.0,2822.487
1644803616.0,2833.07
1644803657.0,2843.683
1644803734.0,2854.481
1644803766.0,2865.173
1644803806.0,2875.878
1644803881.0,2865.369
1644803904.0,2854.84
1644803929.0,2844.27
1644803938.0,2833.685
1644803959.0,2823.093
1644803974.0,2812.395
1644803998.0,2801.827
1644804000.0,2801.174
1644804018.0,2791.149
1644804239.0,2780.516
1644804306.0,2769.957
1644804393.0,2759.439
1644804504.0,2748.817
1644804605.0,2738.295
