time,level,conductivity,derivate_1_cond,derivate_2_cond
2021-09-07 02:40:00,332.9861,8971.937,34.891999999999825,-42.17699999999968
2021-09-07 02:42:00,333.8976,8987.599333333334,15.662333333333663,-19.229666666666162
2021-09-07 02:44:00,334.9103,9013.921,26.321666666666715,10.659333333333052
2021-09-07 02:46:00,336.17625,,,
2021-09-07 02:48:00,337.39145,9045.89,,
2021-09-07 02:50:00,338.45485,9069.624,23.73400000000038,
2021-09-07 02:52:00,339.0625,9105.2695,35.64550000000054,11.91150000000016
2021-09-07 02:54:00,340.5816,9112.637,7.367500000000291,-28.278000000000247
2021-09-07 02:56:00,342.10075,9127.794,15.156999999999243,7.789499999998952
2021-09-07 02:58:00,343.6198,9140.18975,12.39574999999968,-2.7612499999995634
2021-09-07 03:00:00,345.1388666666667,9155.709444444445,15.519694444445122,3.123944444445442
