timestamp,level,conductivity,value
2021-09-07 03:06:00,350.5063666666667,9186.024,1.4721192307692306
2021-09-07 03:08:00,352.43056666666666,,
2021-09-07 03:10:00,354.10155,9219.535333333331,1.4774896367521364
2021-09-07 03:12:00,356.15235,9231.173,1.4793546474358976
2021-09-07 03:14:00,358.0512,9263.24,1.4844935897435898
2021-09-07 03:16:00,359.7222,9275.117,1.4863969551282052
2021-09-07 03:18:00,361.5451,9307.614,1.4916048076923076
2021-09-07 03:20:00,362.45665,9351.948,1.4987096153846153
2021-09-07 03:22:00,363.8238,9368.6605,1.5013879006410256
2021-09-07 03:24:00,365.3429,9397.647,1.5060331730769232
2021-09-07 03:26:00,366.7101,9413.778,1.5086182692307692
2021-09-07 03:28:00,368.0772500000001,9430.421,0.0017991493055555556
2021-09-07 03:30:00,364.8112,9448.8845,11.248672023809524
2021-09-07 03:32:00,345.594625,9617.909615384617,11.449892399267402
2021-09-07 03:34:00,328.352825,9740.9695,11.59639226190476
2021-09-07 03:36:00,301.61675,9498.479285714286,11.307713435374149
2021-09-07 03:38:00,219.357625,9279.270933333337,11.046751111111115
2021-09-07 03:40:00,116.2869025,9494.867125,11.30341324404762
2021-09-07 03:42:00,115.7552,9459.1875,0.0017377989969135801
2021-09-07 03:44:00,131.02212500000002,9545.295,1.4730393518518519
2021-09-07 03:46:00,153.2769,9821.87390909091,1.5157212822671156
2021-09-07 03:48:00,172.26565,10018.48,1.5460617283950617
2021-09-07 03:50:00,185.633675,,
2021-09-07 03:52:00,203.710925,10030.24,1.5478765432098764
2021-09-07 03:54:00,218.142375,10014.259833333334,1.545410468106996
2021-09-07 03:56:00,231.13065,9998.1895,1.5429304783950617
2021-09-07 03:58:00,243.73915,9998.618333333334,1.5429966563786008
2021-09-07 04:00:00,255.132375,10010.8055,1.5448773919753087
2021-09-07 04:02:00,265.3863,10031.053333333331,1.5480020576131683
2021-09-07 04:04:00,276.247825,10028.603333333334,1.5476239711934159
2021-09-07 04:06:00,284.98265,10076.39,1.5549984567901234
2021-09-07 04:08:00,291.2869,10081.153333333334,1.5557335390946503
2021-09-07 04:10:00,295.616325,10105.61,1.5595077160493829
2021-09-07 04:12:00,299.3634333333333,10156.073333333334,1.567295267489712
2021-09-07 04:14:00,303.11056666666667,10226.8025,1.578210262345679
2021-09-07 04:16:00,305.64235,10405.697777777776,1.6058175582990395
2021-09-07 04:18:00,308.376725,,
2021-09-07 04:20:00,312.1238666666667,10482.76,1.6177098765432099
2021-09-07 04:22:00,315.2127,10546.143333333332,1.6274912551440326
2021-09-07 04:24:00,318.6053,10668.61,1.6463904320987655
2021-09-07 04:26:00,321.2131,10763.6275,1.6610536265432099
2021-09-07 04:28:00,323.87153333333333,10809.626666666669,1.6681522633744859
2021-09-07 04:30:00,326.40333333333336,10865.715,1.6768078703703704
2021-09-07 04:32:00,328.42885,10984.137777777776,1.6950829903978049
2021-09-07 04:34:00,328.4288,,
2021-09-07 04:36:00,327.82115,,
2021-09-07 04:38:00,329.3403,11015.656666666668,1.6999470164609054
2021-09-07 04:40:00,330.7580666666667,11039.19,1.7035787037037038
2021-09-07 04:42:00,332.47973333333334,11054.91,1.7060046296296296
2021-09-07 04:44:00,332.98614999999995,11060.343333333332,1.7068431069958847
2021-09-07 04:46:00,334.2014,11056.40285714286,1.7062350088183427
2021-09-07 04:48:00,335.1129,11061.325,1.7069945987654322
2021-09-07 04:50:00,336.3281,11068.716666666667,1.7081352880658438
2021-09-07 04:52:00,337.5434,11082.07,1.710195987654321
2021-09-07 04:54:00,338.75866666666667,11076.732857142855,1.7093723544973543
2021-09-07 04:56:00,339.67015000000004,11085.572857142855,1.7107365520282185
2021-09-07 04:58:00,340.8854333333333,11090.40875,1.7114828317901236
2021-09-07 05:00:00,343.01216666666664,11088.57142857143,1.711199294532628
2021-09-07 05:02:00,345.2908,11091.683333333334,1.7116795267489713
2021-09-07 05:04:00,346.65795,11098.6425,1.7127534722222222
2021-09-07 05:06:00,348.6834666666667,11094.8125,1.7121624228395063
2021-09-07 05:08:00,350.60765000000004,11087.83857142857,1.7110861992945325
2021-09-07 05:10:00,351.74695,11079.235,1.709758487654321
2021-09-07 05:12:00,353.8484,11086.7775,1.7109224537037038
2021-09-07 05:14:00,355.2662333333333,11085.74,1.7107623456790124
2021-09-07 05:16:00,357.79806666666667,11089.753333333332,1.7113816872427983
2021-09-07 05:18:00,359.7222,11070.99142857143,1.708486331569665
2021-09-07 05:20:00,360.6336666666666,11083.422857142856,1.7104047619047618
2021-09-07 05:22:00,362.3047,11083.648,1.7104395061728395
