timestamp,value
1630972800.0,5917.271500000001
1630972920.0,5895.589
1630973040.0,5880.502
1630973160.0,
1630973280.0,5897.106
1630973400.0,5933.916
1630973520.0,5974.737999999999
1630973640.0,6019.0114
1630973760.0,6047.987999999999
1630973880.0,6076.875
1630974000.0,6097.604
1630974120.0,6113.127
1630974240.0,6128.596
1630974360.0,6144.011
1630974480.0,6167.125
1630974600.0,6156.904
1630974720.0,
1630974840.0,6199.054
1630974960.0,
1630975080.0,
1630975200.0,6239.184
1630975320.0,
1630975440.0,6246.797
1630975560.0,
1630975680.0,6254.392
1630975800.0,
1630975920.0,6273.35
1630976040.0,6288.554
1630976160.0,
1630976280.0,6319.654
1630976400.0,
1630976520.0,
1630976640.0,
1630976760.0,6369.958
1630976880.0,6386.345
1630977000.0,
1630977120.0,6401.362
1630977240.0,6401.227
1630977360.0,
1630977480.0,6432.426
1630977600.0,6449.032
1630977720.0,
1630977840.0,6479.46
1630977960.0,6.015068518518519
1630978080.0,6.190832763532764
1630978200.0,6.471590079365079
1630978320.0,6.5043375
1630978440.0,6.4491606481481485
1630978560.0,
1630978680.0,
1630978800.0,6.4285407407407416
1630978920.0,6.436755787037037
1630979040.0,0.0010276767272079
1630979160.0,1.0946373931623932
1630979280.0,1.0985241987179488
1630979400.0,1.10502280982906
1630979520.0,1.1133072115384617
1630979640.0,1.13929233974359
1630979760.0,1.1868662296037298
1630979880.0,1.2271361912393162
1630980000.0,1.2480171207264956
1630980120.0,1.2673876602564105
1630980240.0,1.2791619791666666
1630980360.0,1.289363408119658
1630980480.0,1.2958427884615384
1630980600.0,1.302171314102564
1630980720.0,1.3086689903846154
1630980840.0,1.3153759615384617
1630980960.0,1.3258579594017097
1630981080.0,1.333614262820513
1630981200.0,1.3458189102564102
1630981320.0,1.3571650106837607
1630981440.0,1.366041346153846
1630981560.0,1.3751925747863247
1630981680.0,1.3870296875
1630981800.0,1.3964745726495726
1630981920.0,1.40319046474359
1630982040.0,1.415094551282051
1630982160.0,1.4198679487179489
1630982280.0,1.43221875
1630982400.0,1.4378104166666668
1630982520.0,1.440320405982906
1630982640.0,1.444538621794872
1630982760.0,
1630982880.0,1.4496618589743588
1630983000.0,1.4534653846153849
1630983120.0,1.4591778044871797
1630983240.0,1.4603584935897438
1630983360.0,1.4627875
1630983480.0,1.4647739983974355
1630983600.0,1.467261128917379
1630983720.0,1.468948846153846
1630983840.0,1.47184375
1630983960.0,1.4721192307692306
1630984080.0,
1630984200.0,1.4774896367521364
1630984320.0,1.4793546474358976
1630984440.0,1.4844935897435898
1630984560.0,1.4863969551282052
1630984680.0,1.4916048076923076
1630984800.0,1.4987096153846151
1630984920.0,1.5013879006410256
1630985040.0,1.5060331730769232
1630985160.0,1.5086182692307692
1630985280.0,0.0017991493055555
1630985400.0,11.248672023809524
1630985520.0,11.449892399267402
1630985640.0,11.59639226190476
1630985760.0,11.307713435374149
1630985880.0,11.046751111111115
1630986000.0,11.30341324404762
1630986120.0,0.0017377989969135
1630986240.0,1.473039351851852
1630986360.0,1.5157212822671156
1630986480.0,1.5460617283950615
1630986600.0,
1630986720.0,1.5478765432098764
1630986840.0,1.545410468106996
1630986960.0,1.5429304783950617
1630987080.0,1.5429966563786008
