time,normalized_sal_3p
2021-10-19 01:40:51,149.74097141832294
2021-10-19 01:41:52,150.26147424714264
2021-10-19 01:42:50,150.44476872156912
2021-10-19 01:43:39,150.44476872156912
2021-10-19 01:44:08,150.44476872156912
2021-10-19 01:44:50,151.02429361029135
2021-10-19 01:45:50,151.25813183767303
2021-10-19 01:46:51,151.52153000831527
2021-10-19 01:47:43,151.78755319322386
2021-10-19 01:48:13,151.8366295468997
2021-10-19 01:48:51,152.11879412388112
2021-10-19 01:49:52,152.30089837444768
2021-10-19 01:50:32,152.30089837444768
2021-10-19 01:51:03,152.5879868912331
2021-10-19 01:51:44,152.5879868912331
2021-10-19 01:52:15,152.5879868912331
2021-10-19 01:52:48,152.5879868912331
2021-10-19 01:53:37,153.12882135228998
2021-10-19 01:54:06,153.12882135228998
2021-10-19 01:54:48,153.12882135228998
2021-10-19 01:55:44,153.32535502910343
2021-10-19 01:56:14,153.32535502910343
2021-10-19 01:56:48,153.57360637829552
2021-10-19 01:57:48,153.57360637829552
2021-10-19 01:58:33,153.83649911140824
2021-10-19 01:59:03,154.10358208468526
2021-10-19 01:59:49,154.10358208468526
2021-10-19 02:00:41,153.47830694732036
2021-10-19 02:01:11,153.47830694732036
2021-10-19 02:01:50,153.8138196403241
2021-10-19 02:02:33,154.08850048098085
2021-10-19 02:03:03,86.7037614678899
2021-10-19 02:03:33,86.85490825688073
2021-10-19 02:04:03,87.05345871559632
2021-10-19 02:04:34,86.9084862385321
2021-10-19 02:05:03,86.9084862385321
2021-10-19 02:05:33,86.9084862385321
2021-10-19 02:06:04,86.9084862385321
2021-10-19 02:06:33,86.9084862385321
2021-10-19 02:07:04,86.9084862385321
2021-10-19 02:07:33,87.78938532110091
2021-10-19 02:08:03,88.08837614678899
2021-10-19 02:08:34,88.24398165137615
2021-10-19 02:09:03,88.59790825688074
2021-10-19 02:09:33,88.74560550458716
2021-10-19 02:10:03,88.74560550458716
2021-10-19 02:10:33,88.60775229357799
2021-10-19 02:11:04,88.60775229357799
2021-10-19 02:11:33,88.42902752293577
2021-10-19 02:12:03,88.42902752293577
2021-10-19 02:12:34,88.42902752293577
2021-10-19 02:13:03,88.42902752293577
2021-10-19 02:13:33,88.42902752293577
2021-10-19 02:14:03,88.42902752293577
2021-10-19 02:14:33,88.42902752293577
2021-10-19 02:15:04,88.70968807339449
2021-10-19 02:15:33,88.59894495412844
2021-10-19 02:16:03,88.59894495412844
2021-10-19 02:16:34,88.59894495412844
2021-10-19 02:17:03,88.59894495412844
2021-10-19 02:17:33,88.50226605504587
2021-10-19 02:18:04,88.50226605504587
2021-10-19 02:18:33,88.3156513761468
2021-10-19 02:19:03,136.8689804217082
2021-10-19 02:19:38,136.42276029744218
2021-10-19 02:20:07,135.87271977592312
2021-10-19 02:20:36,135.87271977592312
2021-10-19 02:21:07,135.87271977592312
2021-10-19 02:21:37,135.87271977592312
2021-10-19 02:22:07,135.87271977592312
2021-10-19 02:22:37,135.87271977592312
2021-10-19 02:23:07,135.87271977592312
2021-10-19 02:23:37,135.9245731022422
2021-10-19 02:24:06,135.9245731022422
2021-10-19 02:24:37,136.25956521120952
2021-10-19 02:25:07,136.25956521120952
2021-10-19 02:25:37,136.25956521120952
2021-10-19 02:26:07,136.25956521120952
2021-10-19 02:26:37,136.25956521120952
2021-10-19 02:27:07,136.25956521120952
2021-10-19 02:27:37,136.25956521120952
2021-10-19 02:28:07,136.25956521120952
2021-10-19 02:28:37,136.25956521120952
2021-10-19 02:29:08,136.25956521120952
2021-10-19 02:29:37,136.25956521120952
2021-10-19 02:30:06,136.13746036711075
2021-10-19 02:30:37,136.13746036711075
2021-10-19 02:31:07,136.599107104773
2021-10-19 02:31:37,136.81291854463765
2021-10-19 02:32:07,136.81291854463765
2021-10-19 02:32:37,137.51038630514836
2021-10-19 02:33:07,137.51038630514836
2021-10-19 02:33:37,137.73568595111826
2021-10-19 02:34:07,137.70513130393982
2021-10-19 02:34:36,137.99051654273245
2021-10-19 02:35:07,138.20459812605745
2021-10-19 02:35:36,138.45499267769043
2021-10-19 02:36:07,138.45499267769043
2021-10-19 02:36:37,139.0353177029275
2021-10-19 02:37:07,139.26327612927076
2021-10-19 02:37:37,139.26327612927076
2021-10-19 02:38:08,139.53317788235964
2021-10-19 02:38:37,139.5402442665605
2021-10-19 02:39:07,139.5402442665605
2021-10-19 02:39:37,139.78557718283025
2021-10-19 02:40:07,140.24961255740547
2021-10-19 02:40:37,140.47504016606715
2021-10-19 02:41:07,140.47504016606715
2021-10-19 02:41:37,140.97368233972674
2021-10-19 02:42:07,141.4984857748141
2021-10-19 02:42:36,141.4984857748141
2021-10-19 02:43:08,142.0046777472879
2021-10-19 02:43:37,142.51873231626692
2021-10-19 02:44:08,143.2778354399784
2021-10-19 02:44:37,143.80276683775753
2021-10-19 02:45:08,143.78911748396914
2021-10-19 02:45:39,144.03935563675657
2021-10-19 02:46:08,144.35428603927033
2021-10-19 02:46:39,144.88931227162215
2021-10-19 02:47:08,144.88931227162215
2021-10-19 02:47:38,145.62282285698038
2021-10-19 02:48:08,145.87064393670113
2021-10-19 02:48:40,146.12457878947293
2021-10-19 02:49:11,146.56235337608234
2021-10-19 02:49:48,147.08017573543003
2021-10-19 02:50:19,147.92060625879745
2021-10-19 02:51:00,148.21378300371092
2021-10-19 02:51:37,148.86909416632307
2021-10-19 02:52:07,149.10056445765147
2021-10-19 02:52:49,149.60431092090485
2021-10-19 02:53:18,149.60431092090485
2021-10-19 02:53:57,150.12312854563294
2021-10-19 02:54:26,150.12312854563294
2021-10-19 02:55:01,150.12312854563294
2021-10-19 02:55:41,150.39341418679712
2021-10-19 02:56:10,150.86346380788535
2021-10-19 02:56:49,150.86346380788535
2021-10-19 02:57:18,151.60664268551037
2021-10-19 02:57:52,151.82432144228173
2021-10-19 02:58:22,152.88143545704008
2021-10-19 02:59:00,153.42740960857634
2021-10-19 02:59:44,154.01845506376807
2021-10-19 03:00:14,154.26030455120642
2021-10-19 03:00:50,154.66694154948604
2021-10-19 03:01:20,155.13542718211934
2021-10-19 03:01:54,155.5970881378585
2021-10-19 03:02:24,155.5970881378585
2021-10-19 03:02:58,156.13026602021813
2021-10-19 03:03:42,156.8246768942033
2021-10-19 03:04:12,157.3452006881549
2021-10-19 03:04:59,158.77937810131803
2021-10-19 03:05:54,159.72260532040437
2021-10-19 03:06:24,160.00255925383533
2021-10-19 03:06:58,160.50943369399857
2021-10-19 03:08:00,161.0714742723899
2021-10-19 03:09:00,162.04086275290405
2021-10-19 03:10:00,163.0254645756615
2021-10-19 03:11:01,164.0346636713918
2021-10-19 03:12:01,164.73476177612218
2021-10-19 03:13:00,165.63249114924716
2021-10-19 03:14:01,166.60642941435742
2021-10-19 03:14:58,167.8493736937142
2021-10-19 03:15:58,168.83539732415795
2021-10-19 03:16:58,169.3584803719449
2021-10-19 03:17:59,170.0944080303698
2021-10-19 03:18:59,171.06137943781724
2021-10-19 03:19:59,171.9448907340793
2021-10-19 03:20:59,172.67513116175905
2021-10-19 03:22:03,172.90674363385608
2021-10-19 03:22:58,173.15271636358466
2021-10-19 03:23:59,173.62731576926905
2021-10-19 03:24:59,174.08883454423955
2021-10-19 03:25:59,174.54210683462955
2021-10-19 03:26:59,174.54210683462955
2021-10-19 03:27:58,174.98869662889396
2021-10-19 03:29:01,175.39106820411473
2021-10-19 03:30:00,175.67443447599277
2021-10-19 03:30:01,175.67443447599277
2021-10-19 03:31:00,176.2060483698975
2021-10-19 03:32:00,176.2060483698975
2021-10-19 03:33:00,176.44718695349266
2021-10-19 03:34:00,176.74846800221803
2021-10-19 03:35:00,176.696714202437
2021-10-19 03:36:00,176.9176631168868
2021-10-19 03:37:00,177.14543670823085
2021-10-19 03:38:01,177.52505936047092
2021-10-19 03:39:00,177.59444357556197
2021-10-19 03:40:00,177.59444357556197
2021-10-19 03:41:00,177.77032118635634
2021-10-19 03:42:00,177.7993260631567
2021-10-19 03:43:00,178.2257261882758
2021-10-19 03:44:01,178.2257261882758
2021-10-19 03:45:00,178.08169706965438
2021-10-19 03:45:02,178.08169706965438
2021-10-19 03:45:58,178.08169706965438
2021-10-19 03:46:58,178.3074801302376
2021-10-19 03:47:59,178.53624898696202
2021-10-19 03:48:59,178.53624898696202
2021-10-19 03:49:55,178.53624898696202
2021-10-19 03:50:24,178.53624898696202
2021-10-19 03:50:59,178.53624898696202
2021-10-19 03:51:59,178.64046749036726
2021-10-19 03:52:58,178.8726486855388
2021-10-19 03:53:58,178.8726486855388
2021-10-19 03:54:54,179.05677278091366
2021-10-19 03:55:25,179.05677278091366
2021-10-19 03:55:58,178.84207982028352
2021-10-19 03:56:58,178.61160479433553
2021-10-19 03:57:58,178.61160479433553
2021-10-19 03:58:58,178.3876700837445
2021-10-19 03:59:58,178.16202920392988
2021-10-19 04:00:59,177.93525087796624
2021-10-19 04:01:57,177.93525087796624
2021-10-19 04:02:58,177.6932592097593
2021-10-19 04:03:58,177.6932592097593
2021-10-19 04:04:58,177.6932592097593
2021-10-19 04:05:58,177.3916937994967
2021-10-19 04:07:01,177.32828117668805
2021-10-19 04:07:59,177.32828117668805
2021-10-19 04:09:00,177.32828117668805
2021-10-19 04:10:00,177.32828117668805
2021-10-19 04:10:36,119.1591428052777
2021-10-19 04:11:06,121.34999570065064
2021-10-19 04:11:36,121.49961305855713
2021-10-19 04:12:06,121.10779901974834
2021-10-19 04:12:36,121.08458253317664
2021-10-19 04:13:07,120.5185970745316
2021-10-19 04:13:36,119.19745478517585
2021-10-19 04:14:06,120.53952057477524
2021-10-19 04:14:37,119.76391794930589
2021-10-19 04:15:06,120.31671873656454
2021-10-19 04:15:36,120.85547498256375
2021-10-19 04:16:07,119.29395129314874
2021-10-19 04:16:36,117.674338616756
2021-10-19 04:17:06,115.90845252085185
2021-10-19 04:17:37,115.00807322269674
2021-10-19 04:18:06,113.66352336457527
2021-10-19 04:18:36,111.93709574173332
2021-10-19 04:19:06,111.69012200598088
2021-10-19 04:19:37,111.03900942990629
2021-10-19 04:20:06,110.53388365005206
2021-10-19 04:20:36,110.53388365005206
2021-10-19 04:21:07,177.00938461538462
2021-10-19 04:21:36,173.97907692307692
2021-10-19 04:22:06,173.44846153846154
2021-10-19 04:22:36,171.49046153846152
2021-10-19 04:23:06,171.28076923076924
2021-10-19 04:23:37,170.89846153846153
2021-10-19 04:24:06,171.8672307692308
2021-10-19 04:24:37,171.6273846153846
2021-10-19 04:25:06,171.92953846153847
2021-10-19 04:25:36,173.03692307692307
2021-10-19 04:26:07,174.27184615384616
2021-10-19 04:26:36,174.27184615384616
2021-10-19 04:27:07,175.86815384615386
2021-10-19 04:27:36,178.978
2021-10-19 04:28:07,179.29138461538463
2021-10-19 04:28:36,179.81476923076923
2021-10-19 04:29:06,181.13846153846154
2021-10-19 04:29:37,182.81338461538462
2021-10-19 04:30:06,183.512
2021-10-19 04:30:37,184.30384615384617
2021-10-19 04:31:06,184.59815384615382
2021-10-19 04:31:36,187.17307692307693
2021-10-19 04:32:06,188.13138461538463
2021-10-19 04:32:36,189.0010769230769
2021-10-19 04:33:07,189.54723076923077
2021-10-19 04:33:36,189.79923076923077
2021-10-19 04:34:06,190.32153846153847
2021-10-19 04:34:36,190.32153846153847
2021-10-19 04:35:06,190.7756923076923
2021-10-19 04:35:36,191.33707692307692
2021-10-19 04:36:06,191.4103076923077
2021-10-19 04:36:37,191.43676923076922
2021-10-19 04:37:06,191.512
2021-10-19 04:37:37,191.512
2021-10-19 04:38:06,191.512
2021-10-19 04:38:37,191.4936923076923
2021-10-19 04:39:06,191.4936923076923
2021-10-19 04:39:36,191.4936923076923
2021-10-19 04:40:06,191.63830769230768
2021-10-19 04:40:36,191.63830769230768
2021-10-19 04:41:07,191.63830769230768
2021-10-19 04:41:36,191.63830769230768
2021-10-19 04:42:07,191.63830769230768
2021-10-19 04:42:36,191.63830769230768
2021-10-19 04:43:07,191.63830769230768
2021-10-19 04:43:37,191.63830769230768
2021-10-19 04:44:06,191.63830769230768
2021-10-19 04:44:37,191.63830769230768
2021-10-19 04:45:06,191.72984615384615
2021-10-19 04:45:37,191.70892307692307
2021-10-19 04:46:06,191.70892307692307
2021-10-19 04:46:37,191.70892307692307
2021-10-19 04:47:06,191.65015384615384
2021-10-19 04:47:36,191.7213846153846
2021-10-19 04:48:07,191.7213846153846
2021-10-19 04:48:36,191.7213846153846
2021-10-19 04:49:08,191.7213846153846
2021-10-19 04:49:39,191.7213846153846
2021-10-19 04:50:08,191.7213846153846
2021-10-19 04:50:39,191.7213846153846
2021-10-19 04:51:18,191.84676923076924
2021-10-19 04:51:48,191.92123076923076
2021-10-19 04:52:22,191.92123076923076
2021-10-19 04:52:52,192.064
2021-10-19 04:53:30,192.064
2021-10-19 04:54:10,192.05738461538462
2021-10-19 04:54:41,192.05738461538462
2021-10-19 04:55:31,192.07707692307693
2021-10-19 04:56:18,192.07707692307693
2021-10-19 04:56:49,192.07707692307693
2021-10-19 04:57:31,192.07707692307693
2021-10-19 04:58:22,192.07707692307693
2021-10-19 04:58:51,192.2246153846154
2021-10-19 04:59:32,192.52138461538462
2021-10-19 05:00:23,192.62923076923076
2021-10-19 05:00:54,192.62923076923076
2021-10-19 05:01:31,192.7753846153846
2021-10-19 05:02:20,193.0727692307692
2021-10-19 05:02:49,193.0727692307692
2021-10-19 05:03:31,193.0727692307692
2021-10-19 05:04:20,193.5533846153846
2021-10-19 05:04:49,193.5533846153846
2021-10-19 05:05:32,193.5533846153846
2021-10-19 05:06:20,193.5533846153846
2021-10-19 05:06:50,193.88969230769231
2021-10-19 05:07:28,193.96169230769232
2021-10-19 05:07:58,193.96169230769232
2021-10-19 05:08:32,194.67953846153847
2021-10-19 05:09:32,194.65769230769232
2021-10-19 05:10:31,195.0973846153846
2021-10-19 05:11:31,195.8666153846154
2021-10-19 05:12:32,196.634
2021-10-19 05:13:31,197.47184615384614
2021-10-19 05:14:25,197.74076923076922
2021-10-19 05:14:56,197.74076923076922
2021-10-19 05:15:29,197.85276923076924
2021-10-19 05:16:30,198.39584615384615
2021-10-19 05:17:31,198.3983076923077
2021-10-19 05:18:26,198.57353846153848
2021-10-19 05:18:57,198.1713846153846
2021-10-19 05:19:30,198.32
2021-10-19 05:20:30,198.32
2021-10-19 05:21:30,198.17369230769233
2021-10-19 05:22:30,198.61492307692308
2021-10-19 05:23:30,198.55892307692307
2021-10-19 05:24:30,198.18184615384615
2021-10-19 05:25:31,198.57892307692308
2021-10-19 05:26:30,198.64246153846153
2021-10-19 05:27:30,198.27307692307693
2021-10-19 05:28:26,198.87615384615387
2021-10-19 05:28:57,198.85861538461538
2021-10-19 05:29:30,198.85861538461538
2021-10-19 05:30:27,199.03015384615384
2021-10-19 05:30:56,199.02876923076926
2021-10-19 05:31:31,199.08292307692307
2021-10-19 05:32:26,198.76600000000002
2021-10-19 05:32:57,198.8026153846154
2021-10-19 05:33:30,198.77523076923077
2021-10-19 05:34:23,198.77523076923077
2021-10-19 05:34:52,198.84307692307692
2021-10-19 05:35:30,199.21338461538463
2021-10-19 05:36:06,199.21338461538463
2021-10-19 05:36:37,199.35461538461539
2021-10-19 05:37:06,198.94446153846152
2021-10-19 05:37:36,199.31523076923077
2021-10-19 05:38:17,199.31523076923077
2021-10-19 05:38:46,199.32630769230767
2021-10-19 05:39:21,198.94323076923075
2021-10-19 05:39:50,198.94323076923075
2021-10-19 05:40:20,198.99615384615385
2021-10-19 05:40:51,199.39184615384613
2021-10-19 05:41:20,198.9886153846154
2021-10-19 05:41:51,198.9886153846154
2021-10-19 05:42:20,199.44815384615384
2021-10-19 05:42:51,199.02523076923077
2021-10-19 05:43:20,149.56869396656165
2021-10-19 05:43:50,149.34531021034533
2021-10-19 05:44:21,149.33319487232743
2021-10-19 05:44:50,149.34104099599617
2021-10-19 05:45:20,149.56234783712372
2021-10-19 05:45:51,149.56234783712372
2021-10-19 05:46:20,149.04577290087346
2021-10-19 05:46:51,149.23834908327277
2021-10-19 05:47:20,148.34700635766785
2021-10-19 05:47:50,147.48774043176758
2021-10-19 05:48:21,147.38204853058258
2021-10-19 05:48:50,147.38204853058258
2021-10-19 05:49:20,147.38204853058258
2021-10-19 05:49:51,147.38204853058258
2021-10-19 05:50:20,147.55962477067393
2021-10-19 05:50:50,147.55962477067393
2021-10-19 05:51:21,147.55962477067393
2021-10-19 05:51:50,147.15601093841946
2021-10-19 05:52:20,146.96955011711492
2021-10-19 05:52:51,146.82243529832576
2021-10-19 05:53:20,146.82243529832576
2021-10-19 05:53:51,146.55947477125088
2021-10-19 05:54:21,145.7858239006773
2021-10-19 05:54:50,144.95113480332768
2021-10-19 05:55:21,144.32702181914684
2021-10-19 05:55:51,143.89248502890374
2021-10-19 05:56:20,142.92764258599007
2021-10-19 05:56:51,142.7447586740051
2021-10-19 05:57:21,142.097107318818
2021-10-19 05:57:50,141.61872454336714
2021-10-19 05:58:20,141.4209560732459
2021-10-19 05:58:51,141.23934138714853
2021-10-19 05:59:21,140.6453436717551
2021-10-19 05:59:50,140.42680605074597
2021-10-19 06:00:20,139.85265441286765
2021-10-19 06:00:51,139.00908073430486
2021-10-19 06:01:21,138.5339287156588
2021-10-19 06:01:50,136.90020422998373
2021-10-19 06:02:20,133.92686951204035
2021-10-19 06:02:51,202.92163636363637
2021-10-19 06:03:20,201.51672727272728
2021-10-19 06:03:50,200.65654545454547
2021-10-19 06:04:21,200.2192727272727
2021-10-19 06:04:50,199.45527272727276
2021-10-19 06:05:21,199.45527272727276
2021-10-19 06:05:50,199.45527272727276
2021-10-19 06:06:20,198.81072727272726
2021-10-19 06:06:51,198.45654545454548
2021-10-19 06:07:20,197.89563636363636
2021-10-19 06:07:51,196.77072727272727
2021-10-19 06:08:20,195.52
2021-10-19 06:08:50,194.68236363636365
2021-10-19 06:09:21,194.04490909090907
2021-10-19 06:09:50,193.5770909090909
2021-10-19 06:10:21,192.66127272727275
2021-10-19 06:10:50,192.66127272727275
2021-10-19 06:11:21,192.66127272727275
2021-10-19 06:11:51,191.76363636363635
2021-10-19 06:12:20,191.76363636363635
2021-10-19 06:12:51,191.76363636363635
2021-10-19 06:13:19,191.71236363636365
2021-10-19 06:13:50,191.71454545454543
2021-10-19 06:14:21,191.72436363636365
2021-10-19 06:14:50,191.72436363636365
2021-10-19 06:15:21,192.15145454545456
2021-10-19 06:15:51,192.15145454545456
2021-10-19 06:16:20,192.10690909090908
2021-10-19 06:16:51,192.10690909090908
2021-10-19 06:17:20,192.4778181818182
2021-10-19 06:17:51,192.2778181818182
2021-10-19 06:18:20,192.2778181818182
2021-10-19 06:18:51,191.95090909090908
2021-10-19 06:19:21,191.72618181818183
2021-10-19 06:19:50,191.19836363636364
2021-10-19 06:20:21,191.20018181818182
2021-10-19 06:20:50,191.16418181818182
2021-10-19 06:21:21,191.10999999999999
2021-10-19 06:21:51,190.40727272727273
2021-10-19 06:22:20,190.40727272727273
2021-10-19 06:22:51,190.40727272727273
2021-10-19 06:23:20,190.40727272727273
2021-10-19 06:23:51,189.4
2021-10-19 06:24:20,189.61727272727273
2021-10-19 06:24:51,189.05127272727273
2021-10-19 06:25:21,188.86763636363636
2021-10-19 06:25:51,188.58036363636364
2021-10-19 06:26:21,188.58036363636364
2021-10-19 06:26:50,188.58036363636364
2021-10-19 06:27:21,188.58036363636364
2021-10-19 06:27:50,189.66836363636364
2021-10-19 06:28:24,189.66836363636364
2021-10-19 06:28:53,189.66836363636364
2021-10-19 06:29:43,189.9529090909091
2021-10-19 06:30:36,190.096
2021-10-19 06:31:05,190.096
2021-10-19 06:31:40,190.096
2021-10-19 06:32:09,189.71963636363637
2021-10-19 06:32:40,189.71963636363637
2021-10-19 06:33:10,189.22309090909093
2021-10-19 06:33:40,189.57163636363637
2021-10-19 06:34:10,189.57163636363637
2021-10-19 06:34:44,189.3549090909091
2021-10-19 06:35:28,189.3549090909091
2021-10-19 06:35:57,189.3549090909091
2021-10-19 06:36:28,189.2058181818182
2021-10-19 06:36:58,189.14181818181817
2021-10-19 06:37:37,189.1470909090909
2021-10-19 06:38:08,189.1470909090909
2021-10-19 06:38:41,188.94527272727274
2021-10-19 06:39:17,188.94527272727274
2021-10-19 06:39:48,188.6170909090909
2021-10-19 06:40:21,188.49127272727273
2021-10-19 06:40:52,188.37727272727273
2021-10-19 06:41:21,188.26472727272727
2021-10-19 06:41:52,188.18127272727273
2021-10-19 06:42:29,188.23745454545454
2021-10-19 06:43:00,188.23745454545454
2021-10-19 06:43:29,189.17854545454546
2021-10-19 06:44:00,189.33163636363636
2021-10-19 06:44:29,189.40745454545456
2021-10-19 06:45:30,189.4101818181818
2021-10-19 06:45:59,189.4101818181818
2021-10-19 06:46:30,189.55454545454546
2021-10-19 06:47:00,189.55454545454546
2021-10-19 06:47:30,189.55454545454546
2021-10-19 06:48:01,154.83492492537093
2021-10-19 06:48:30,154.47863603285165
2021-10-19 06:49:00,154.24249624998146
2021-10-19 06:49:31,154.24249624998146
2021-10-19 06:50:00,153.44689825197156
2021-10-19 06:50:30,152.25134777894942
2021-10-19 06:51:00,151.72693924227346
2021-10-19 06:51:30,149.39182867241917
2021-10-19 06:52:00,144.5906761914663
2021-10-19 06:52:30,143.9389303907445
2021-10-19 06:53:00,143.58197317808504
2021-10-19 06:53:29,143.31910058960688
2021-10-19 06:54:00,143.0038614052545
2021-10-19 06:54:30,142.7649295293541
2021-10-19 06:55:00,142.39349204699036
2021-10-19 06:55:30,142.39349204699036
2021-10-19 06:55:59,142.27205085173688
2021-10-19 06:56:30,142.27205085173688
2021-10-19 06:57:00,141.964148337368
2021-10-19 06:57:29,141.80537032361548
2021-10-19 06:58:00,141.56804241605155
2021-10-19 06:58:29,141.56804241605155
2021-10-19 06:59:00,141.56804241605155
2021-10-19 06:59:30,140.66172604814875
2021-10-19 06:59:59,140.66172604814875
2021-10-19 07:00:30,140.5844088337071
2021-10-19 07:01:00,140.5844088337071
2021-10-19 07:01:29,140.4290466784489
2021-10-19 07:02:00,140.08671825108047
2021-10-19 07:02:30,139.05160916638204
2021-10-19 07:02:59,137.81630107079738
2021-10-19 07:03:30,137.81630107079738
2021-10-19 07:04:00,136.7630879360789
2021-10-19 07:04:30,130.7339194748489
2021-10-19 07:05:00,128.3264966658251
2021-10-19 07:05:30,127.1947039341779
2021-10-19 07:06:00,127.54413140659112
2021-10-19 07:06:30,126.22624864479526
2021-10-19 07:07:00,125.01211887187561
2021-10-19 07:07:30,123.0893172738479
2021-10-19 07:08:00,176.54760323140547
2021-10-19 07:08:30,175.7288662223841
2021-10-19 07:09:00,175.93550046071098
2021-10-19 07:09:30,176.01161420275568
2021-10-19 07:10:00,174.72376625881242
