timestamp,ftr_vector
1608327600.0,"[0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346]"
1608327660.0,"[0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667]"
1608327720.0,"[0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004]"
1608327780.0,"[0.17943983333333335, 0.15523083333333337, 0.14916766666666667, 0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666]"
1608327840.0,"[0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675]"
1608327900.0,"[0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994]"
1608327960.0,"[0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162]"
1608328020.0,"[0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996]"
1608328080.0,"[0.15523083333333337, 0.14916766666666667, 0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667]"
1608328140.0,"[0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336]"
1608328200.0,"[0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346]"
1608328260.0,"[0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085]"
1608328320.0,"[0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666]"
1608328380.0,"[0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667]"
1608328440.0,"[0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338]"
1608328500.0,"[0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162]"
1608328560.0,"[0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162]"
1608328620.0,"[0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338]"
1608328680.0,"[0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666]"
1608328740.0,"[0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326]"
1608328800.0,"[0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162]"
1608336060.0,"[0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333]"
1608336120.0,"[0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305]"
1608336180.0,"[0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337]"
1608336240.0,"[0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338]"
1608336300.0,"[0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664]"
1608336360.0,"[0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666]"
1608336420.0,"[0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665]"
1608336480.0,"[0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667]"
1608336540.0,"[0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994]"
1608336600.0,"[0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535]"
1608336660.0,"[0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645, 0.2890916666666667, 0.30663216666666665]"
1608336720.0,"[0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475]"
1608336780.0,"[0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994]"
1608336840.0,"[0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645, 0.2890916666666667, 0.30663216666666665]"
1608336900.0,"[0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996]"
1608336960.0,"[0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645, 0.2890916666666667]"
1608337020.0,"[0.3032483333333333, 0.31123, 0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664]"
1608337080.0,"[0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996]"
1608337140.0,"[0.31123, 0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664, 0.3001293333333333]"
1608337200.0,"[0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326]"
1608337260.0,"[0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333]"
1608337320.0,"[0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666]"
1608337380.0,"[0.2045958333333333, 0.17943983333333335, 0.15523083333333337, 0.14916766666666667, 0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006]"
1608337440.0,"[0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334]"
1608337500.0,"[0.3032483333333333, 0.31123, 0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664]"
1608337560.0,"[0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334]"
1608337620.0,"[0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334]"
1608337680.0,"[0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666]"
1608337740.0,"[0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333]"
1608337800.0,"[0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667]"
1608337860.0,"[0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645, 0.2890916666666667]"
1608337920.0,"[0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645]"
1608337980.0,"[0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162]"
1608338040.0,"[0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666, 0.24425, 0.2484455]"
1608338100.0,"[0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666]"
1608338160.0,"[0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994]"
1608338220.0,"[0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334, 0.29992216666666666, 0.2899668333333334, 0.28401049999999994]"
1608338280.0,"[0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333]"
1608338340.0,"[0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667, 0.32869016666666667, 0.30261883333333334]"
1608338400.0,"[0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666, 0.24425]"
1608338460.0,"[0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333]"
1608338520.0,"[0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645]"
1608338580.0,"[0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333]"
1608338640.0,"[0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305]"
1608338700.0,"[0.2045958333333333, 0.17943983333333335, 0.15523083333333337, 0.14916766666666667, 0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006]"
1608338760.0,"[0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004]"
1608338820.0,"[0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085]"
1608338880.0,"[0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664]"
1608338940.0,"[0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998]"
1608339000.0,"[0.2511823333333333, 0.25823366666666664, 0.2593438333333334, 0.25908183333333334, 0.2646341666666666, 0.2693085, 0.26973366666666665, 0.25938, 0.23092566666666664, 0.18077033333333328]"
1608339060.0,"[0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333]"
1608339120.0,"[0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667]"
1608339180.0,"[0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811]"
1608339240.0,"[0.25908183333333334, 0.2646341666666666, 0.2693085, 0.26973366666666665, 0.25938, 0.23092566666666664, 0.18077033333333328, 0.15329349999999997, 0.137518, 0.13309083333333332]"
1608339300.0,"[0.1535175, 0.18861550000000002, 0.23319783333333338, 0.2821805, 0.30663266666666666, 0.3214816666666666, 0.3174776666666667, 0.3224188333333333, 0.32834116666666674, 0.3224353333333333]"
1608339360.0,"[0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523, 0.30391850000000004, 0.2862675, 0.2912535, 0.2884361666666667]"
1608339420.0,"[0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666]"
1608339480.0,"[0.2646341666666666, 0.2693085, 0.26973366666666665, 0.25938, 0.23092566666666664, 0.18077033333333328, 0.15329349999999997, 0.137518, 0.13309083333333332, 0.14185183333333332]"
1608339540.0,"[0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667]"
1608339600.0,"[0.1535175, 0.18861550000000002, 0.23319783333333338, 0.2821805, 0.30663266666666666, 0.3214816666666666, 0.3174776666666667, 0.3224188333333333, 0.32834116666666674, 0.3224353333333333]"
1608339660.0,"[0.17943983333333335, 0.15523083333333337, 0.14916766666666667, 0.152984, 0.16763899999999998, 0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666]"
1608339720.0,"[0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333]"
1608339780.0,"[0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337]"
1608339840.0,"[0.32834116666666674, 0.3224353333333333, 0.313331, 0.3109061666666667, 0.309889, 0.3145263333333333, 0.309464, 0.3118275, 0.3080408333333333, 0.2937146666666667]"
1608339900.0,"[0.3032483333333333, 0.31123, 0.30959483333333326, 0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664]"
1608339960.0,"[0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665, 0.2642645]"
1608340020.0,"[0.25938, 0.23092566666666664, 0.18077033333333328, 0.15329349999999997, 0.137518, 0.13309083333333332, 0.14185183333333332, 0.1535175, 0.18861550000000002, 0.23319783333333338]"
1608340080.0,"[0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998]"
1608340140.0,"[0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994, 0.3438838333333333, 0.3340305, 0.30496883333333336, 0.2558475]"
1608340200.0,"[0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346, 0.2831318333333333, 0.303523]"
1608340260.0,"[0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337, 0.2617665]"
1608340320.0,"[0.13309083333333332, 0.14185183333333332, 0.1535175, 0.18861550000000002, 0.23319783333333338, 0.2821805, 0.30663266666666666, 0.3214816666666666, 0.3174776666666667, 0.3224188333333333]"
1608340380.0,"[0.272285, 0.2704198333333333, 0.26705399999999996, 0.25856416666666665, 0.24903466666666665, 0.26004983333333337, 0.268166, 0.2731298333333333, 0.29409983333333334, 0.30002433333333334]"
1608340440.0,"[0.2593438333333334, 0.25908183333333334, 0.2646341666666666, 0.2693085, 0.26973366666666665, 0.25938, 0.23092566666666664, 0.18077033333333328, 0.15329349999999997, 0.137518]"
1608340500.0,"[0.14155166666666666, 0.15357683333333333, 0.18144783333333334, 0.2176998333333333, 0.24227049999999997, 0.2608968333333333, 0.263722, 0.26001300000000005, 0.272285, 0.2704198333333333]"
1608340560.0,"[0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667, 0.3020951666666667, 0.29506866666666665, 0.287918, 0.286811, 0.2887461666666667, 0.28074233333333337]"
1608340620.0,"[0.3340305, 0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333]"
1608340680.0,"[0.29992216666666666, 0.2899668333333334, 0.28401049999999994, 0.281162, 0.275158, 0.2724301666666667, 0.2759588333333334, 0.28706499999999996, 0.2986668333333333, 0.32124849999999994]"
1608340740.0,"[0.30496883333333336, 0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333]"
1608340800.0,"[0.24834766666666666, 0.24425, 0.2484455, 0.2545676666666667, 0.2460383333333333, 0.2511823333333333, 0.25823366666666664, 0.2593438333333334, 0.25908183333333334, 0.2646341666666666]"
1608340860.0,"[0.2558475, 0.2073085, 0.18111833333333338, 0.16352933333333333, 0.1521271666666667, 0.15093199999999998, 0.16531966666666664, 0.20788683333333333, 0.2719643333333333, 0.30074116666666667]"
1608340920.0,"[0.15357683333333333, 0.18144783333333334, 0.2176998333333333, 0.24227049999999997, 0.2608968333333333, 0.263722, 0.26001300000000005, 0.272285, 0.2704198333333333, 0.26705399999999996]"
1608340980.0,"[0.32834116666666674, 0.3224353333333333, 0.313331, 0.3109061666666667, 0.309889, 0.3145263333333333, 0.309464, 0.3118275, 0.3080408333333333, 0.2937146666666667]"
1608341040.0,"[0.268166, 0.2731298333333333, 0.29409983333333334, 0.30002433333333334, 0.28852666666666665, 0.2548453333333333, 0.2010623333333333, 0.163552, 0.14819516666666668, 0.14507083333333332]"
1608341100.0,"[0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666, 0.24425, 0.2484455, 0.2545676666666667, 0.2460383333333333]"
1608341160.0,"[0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998, 0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666, 0.24425, 0.2484455]"
1608341220.0,"[0.24834766666666666, 0.24425, 0.2484455, 0.2545676666666667, 0.2460383333333333, 0.2511823333333333, 0.25823366666666664, 0.2593438333333334, 0.25908183333333334, 0.2646341666666666]"
1608341280.0,"[0.3001293333333333, 0.28375083333333334, 0.2527655, 0.19773233333333337, 0.16370749999999998, 0.14462599999999998, 0.1398535, 0.14004966666666666, 0.1640475, 0.20142949999999998]"
1608341340.0,"[0.14507083333333332, 0.1541365, 0.15907966666666667, 0.19733899999999996, 0.25723566666666664, 0.28579350000000003, 0.306514, 0.28957733333333335, 0.2770853333333333, 0.2738021666666667]"
1608341400.0,"[0.3214816666666666, 0.3174776666666667, 0.3224188333333333, 0.32834116666666674, 0.3224353333333333, 0.313331, 0.3109061666666667, 0.309889, 0.3145263333333333, 0.309464]"
1608341460.0,"[0.30663266666666666, 0.3214816666666666, 0.3174776666666667, 0.3224188333333333, 0.32834116666666674, 0.3224353333333333, 0.313331, 0.3109061666666667, 0.309889, 0.3145263333333333]"
1608341520.0,"[0.24388766666666664, 0.2644678333333333, 0.25917533333333326, 0.24834766666666666, 0.24425, 0.2484455, 0.2545676666666667, 0.2460383333333333, 0.2511823333333333, 0.25823366666666664]"
1608341580.0,"[0.25723566666666664, 0.28579350000000003, 0.306514, 0.28957733333333335, 0.2770853333333333, 0.2738021666666667, 0.28876033333333334, 0.2976836666666667, 0.3160328333333333, 0.3374688333333333]"
1608341640.0,"[0.2156905, 0.28122316666666664, 0.3089685, 0.31370850000000006, 0.3192316666666666, 0.3068221666666667, 0.29098333333333337, 0.2904583333333333, 0.27645283333333326, 0.274346]"
1608341700.0,"[0.263722, 0.26001300000000005, 0.272285, 0.2704198333333333, 0.26705399999999996, 0.25856416666666665, 0.24903466666666665, 0.26004983333333337, 0.268166, 0.2731298333333333]"
1608341760.0,"[0.305942, 0.28746133333333335, 0.263533, 0.2714705, 0.2781468333333333, 0.28462883333333333, 0.30567616666666664, 0.3001293333333333, 0.28375083333333334, 0.2527655]"
