timestamp,test_value
2020-07-02 09:55:34,13.46
2020-07-02 21:34:43,13.43
2020-07-02 13:22:32,13.48
2020-07-02 10:37:25,13.47
2020-07-02 13:22:32,13.48
2020-07-02 10:37:25,13.47
2020-07-02 09:46:38,13.52
2020-07-02 09:50:36,13.47
2020-07-02 09:46:38,13.44
2020-07-02 09:55:34,13.44
2020-07-02 09:47:59,13.46
2020-07-02 21:34:43,13.45
2020-07-02 09:50:36,13.42
2020-07-02 21:33:19,13.45
2020-07-02 09:47:59,13.47
2020-07-02 21:33:19,13.49
2020-07-02 21:31:58,13.48
2020-07-02 13:11:28,13.43
2020-07-02 21:34:00,13.47
2020-07-02 17:41:32,13.47
2020-07-02 09:47:17,13.43
2020-07-02 09:47:17,13.46
2020-07-02 21:36:50,13.44
2020-07-02 09:52:34,13.49
2020-07-02 09:51:14,13.48
2020-07-02 09:51:56,13.5
2020-07-02 21:36:03,13.46
2020-07-02 21:36:50,13.44
2020-07-02 09:53:37,13.52
2020-07-02 09:54:19,13.45
2020-07-02 21:36:03,13.45
2020-07-02 09:52:34,13.43
2020-07-02 09:53:37,13.48
2020-07-02 09:54:19,13.48
2020-07-02 21:35:23,13.47
2020-07-02 09:54:56,13.48
2020-07-02 13:16:02,13.44
2020-07-02 13:12:09,13.5
2020-07-02 13:15:13,13.46
2020-07-02 13:20:39,13.47
2020-07-02 10:40:40,13.45
2020-07-02 13:20:39,13.47
2020-07-02 10:40:40,13.45
2020-07-02 13:13:01,13.48
2020-07-02 13:13:47,13.46
2020-07-02 13:13:01,13.44
2020-07-02 13:16:02,13.49
2020-07-02 13:17:20,13.46
2020-07-02 13:19:59,13.48
2020-07-02 10:41:37,13.48
2020-07-02 13:19:59,13.48
2020-07-02 10:41:37,13.48
2020-07-02 13:21:16,13.5
2020-07-02 10:38:56,13.48
2020-07-02 13:21:16,13.5
2020-07-02 10:38:56,13.48
2020-07-02 13:13:47,13.49
2020-07-02 13:14:31,13.48
2020-07-02 13:14:31,13.46
2020-07-02 13:05:27,13.47
2020-07-02 13:10:49,13.45
2020-07-02 13:15:13,13.45
2020-07-02 13:11:28,13.48
2020-07-02 13:16:40,13.45
2020-07-02 13:04:47,13.46
2020-07-02 13:10:49,13.47
2020-07-02 12:31:26,13.43
2020-07-02 13:21:16,13.46
2020-07-02 10:38:56,13.46
2020-07-02 13:21:16,13.46
2020-07-02 10:38:56,13.46
2020-07-02 13:20:39,13.46
2020-07-02 10:40:40,13.46
2020-07-02 13:20:39,13.46
2020-07-02 10:40:40,13.46
2020-07-02 13:12:09,13.45
2020-07-02 13:16:40,13.46
2020-07-02 12:14:06,13.46
2020-07-02 13:21:54,13.48
2020-07-02 13:19:59,13.48
2020-07-02 10:41:37,13.47
2020-07-02 13:19:59,13.48
2020-07-02 10:41:37,13.47
2020-07-02 12:22:22,13.47
2020-07-02 12:14:06,13.47
2020-07-02 12:23:03,13.47
2020-07-02 12:13:26,13.46
2020-07-02 12:23:03,13.49
2020-07-02 13:19:19,13.48
2020-07-02 10:42:22,13.47
2020-07-02 13:19:19,13.48
2020-07-02 10:42:22,13.47
2020-07-02 12:13:26,13.52
2020-07-02 08:43:43,13.45
2020-07-02 12:14:44,13.46
2020-07-02 13:18:41,13.49
2020-07-02 10:43:16,13.46
2020-07-02 13:18:41,13.49
2020-07-02 10:43:16,13.46
2020-07-02 13:19:19,13.47
2020-07-02 10:42:22,13.47
2020-07-02 13:19:19,13.47
2020-07-02 10:42:22,13.47
2020-07-02 12:23:40,13.49
2020-07-02 12:23:40,13.48
2020-07-02 13:10:09,13.49
2020-07-02 12:27:23,13.45
2020-07-02 08:43:43,13.46
2020-07-02 12:27:23,13.48
2020-07-02 12:28:39,13.48
2020-07-02 12:29:17,13.45
2020-07-02 12:30:30,13.47
2020-07-02 12:28:39,13.47
2020-07-02 12:29:17,13.49
2020-07-02 12:31:26,13.47
2020-07-02 12:32:08,13.47
2020-07-02 12:30:30,13.44
2020-07-02 08:36:11,13.42
2020-07-02 12:32:08,13.48
2020-07-02 08:42:18,13.47
2020-07-02 12:22:22,13.47
2020-07-02 08:36:49,13.44
2020-07-02 08:42:18,13.44
2020-07-02 08:37:51,13.45
2020-07-02 08:41:39,13.47
2020-07-02 08:42:57,13.45
2020-07-02 08:42:57,13.46
2020-07-02 08:39:49,13.46
2020-07-02 08:38:31,13.44
2020-07-02 08:38:31,13.45
2020-07-02 08:28:55,13.46
2020-07-02 08:37:51,13.42
2020-07-02 12:28:00,13.51
2020-07-02 08:33:08,13.45
2020-07-02 12:28:00,13.45
2020-07-02 08:32:05,13.44
2020-07-02 08:33:08,13.45
2020-07-02 08:31:23,13.44
2020-07-02 08:32:05,13.47
2020-07-02 08:41:39,13.46
2020-07-02 08:35:29,13.45
2020-07-02 08:41:00,13.45
2020-07-02 08:36:11,13.45
2020-07-02 08:41:00,13.46
2020-07-02 08:36:49,13.49
2020-07-02 08:35:29,13.43
2020-07-02 21:28:08,13.47
2020-07-02 21:23:48,13.47
2020-07-02 21:23:48,13.46
2020-07-02 21:22:27,13.48
2020-07-02 21:27:30,13.45
2020-07-02 21:22:27,13.48
2020-07-02 21:23:08,13.44
2020-07-02 21:23:08,13.46
2020-07-02 21:21:48,13.44
2020-07-02 21:21:48,13.46
2020-07-02 21:26:35,13.47
2020-07-02 21:29:59,13.44
2020-07-02 17:45:21,13.45
2020-07-02 21:20:29,13.46
2020-07-02 17:42:12,13.48
2020-07-02 21:29:59,13.47
2020-07-02 21:26:35,13.48
2020-07-02 21:21:08,13.44
2020-07-02 17:44:05,13.45
2020-07-02 17:43:11,13.45
2020-07-02 17:44:05,13.45
2020-07-02 17:43:11,13.45
2020-07-02 21:28:47,13.45
2020-07-02 17:45:21,13.47
2020-07-02 21:28:47,13.44
2020-07-02 17:44:43,13.45
2020-07-02 17:44:43,13.46
2020-07-02 21:21:08,13.45
2020-07-02 21:28:08,13.47
2020-07-02 21:31:58,13.46
2020-07-02 21:20:29,13.46
2020-07-02 21:24:29,13.45
2020-07-02 21:24:29,13.46
2020-07-02 21:31:18,13.44
2020-07-02 17:42:12,13.45
2020-07-02 17:40:20,13.46
2020-07-02 21:25:38,13.45
2020-07-02 21:31:18,13.46
2020-07-02 17:41:32,13.46
2020-07-02 21:25:38,13.46
2020-07-02 21:30:38,13.49
2020-07-02 17:43:11,13.45
2020-07-02 21:38:23,13.44
2020-07-02 21:34:00,13.46
2020-07-02 09:57:51,13.47
2020-07-02 21:38:23,13.45
2020-07-02 06:43:54,13.45
2020-07-02 09:57:51,13.45
2020-07-02 09:59:08,13.44
2020-07-02 09:59:08,13.45
2020-07-02 06:43:54,13.46
2020-07-02 09:57:01,13.48
2020-07-02 09:59:47,13.48
2020-07-02 09:56:14,13.47
2020-07-02 21:30:38,13.43
2020-07-02 09:56:14,13.46
2020-07-02 17:44:05,13.44
2020-07-02 09:51:56,13.46
2020-07-02 09:57:01,13.44
2020-07-02 06:44:33,13.45
2020-07-02 06:44:33,13.47
2020-07-02 06:42:39,13.45
2020-07-02 21:37:29,13.47
2020-07-02 21:37:29,13.46
2020-07-02 06:39:02,13.43
2020-07-02 21:40:10,13.45
2020-07-02 21:41:54,13.49
2020-07-02 21:40:10,13.45
2020-07-02 06:42:00,13.43
2020-07-02 21:41:54,13.45
2020-07-02 06:46:33,13.43
2020-07-02 06:47:51,13.45
2020-07-02 21:43:31,13.45
2020-07-02 06:49:09,13.43
2020-07-02 06:52:40,13.44
2020-07-02 06:52:40,13.45
2020-07-02 21:39:16,13.45
2020-07-02 09:58:28,13.47
2020-07-02 21:42:48,13.47
2020-07-02 06:50:28,13.45
2020-07-02 06:41:22,13.45
2020-07-02 06:53:17,13.41
2020-07-02 12:35:39,13.47
2020-07-02 21:46:04,13.46
2020-07-02 21:42:48,13.47
2020-07-02 06:39:02,13.45
2020-07-02 06:42:00,13.46
2020-07-02 21:41:15,13.45
2020-07-02 06:46:33,13.45
2020-07-02 06:53:17,13.46
2020-07-02 06:53:56,13.45
2020-07-02 06:45:16,13.45
2020-07-02 21:39:16,13.49
2020-07-02 10:00:40,13.48
2020-07-02 09:59:47,13.44
2020-07-02 06:53:56,13.49
2020-07-02 06:45:16,13.44
2020-07-02 21:43:31,13.46
2020-07-02 06:45:55,13.45
2020-07-02 21:45:22,13.47
2020-07-02 06:49:09,13.47
2020-07-02 06:48:30,13.46
2020-07-02 21:44:13,13.48
2020-07-02 06:47:51,13.44
2020-07-02 06:40:34,13.46
2020-07-02 21:47:45,13.46
2020-07-02 06:40:34,13.42
2020-07-02 21:47:45,13.43
2020-07-02 21:46:45,13.48
2020-07-02 06:51:09,13.46
2020-07-02 21:46:45,13.46
2020-07-02 06:52:02,13.44
2020-07-02 21:46:04,13.44
2020-07-02 06:51:09,13.45
2020-07-02 06:52:02,13.43
2020-07-02 21:41:15,13.47
2020-07-02 12:33:00,13.46
2020-07-02 09:51:14,13.42
2020-07-02 09:58:28,13.44
2020-07-02 06:50:28,13.45
2020-07-02 21:48:30,13.46
2020-07-02 12:37:22,13.47
2020-07-02 12:34:25,13.47
2020-07-02 05:03:45,13.43
2020-07-02 05:14:08,13.39
2020-07-02 12:38:30,13.49
2020-07-02 05:11:40,13.44
2020-07-02 12:34:25,13.44
2020-07-02 12:39:08,13.49
2020-07-02 05:11:40,13.43
2020-07-02 12:39:46,13.46
2020-07-02 12:38:30,13.46
2020-07-02 05:03:45,13.46
2020-07-02 12:39:08,13.46
2020-07-02 05:14:08,13.45
2020-07-02 09:32:32,13.46
2020-07-02 09:29:56,13.44
2020-07-02 05:12:37,13.43
2020-07-02 09:37:09,13.44
2020-07-02 05:12:37,13.44
2020-07-02 05:15:51,13.42
2020-07-02 09:41:46,13.45
2020-07-02 05:14:53,13.44
2020-07-02 05:16:49,13.46
2020-07-02 13:41:26,13.48
2020-07-02 12:41:18,13.45
2020-07-02 12:44:56,13.48
2020-07-02 12:47:49,13.46
2020-07-02 09:09:33,13.49
2020-07-02 05:05:13,13.44
2020-07-02 05:42:46,13.45
2020-07-02 05:14:53,13.45
2020-07-02 04:59:32,13.48
2020-07-02 12:41:56,13.49
2020-07-02 05:16:49,13.46
2020-07-02 12:49:04,13.44
2020-07-02 12:41:56,13.45
2020-07-02 12:42:34,13.44
2020-07-02 12:41:18,13.48
2020-07-02 09:11:04,13.47
2020-07-02 17:12:11,13.46
2020-07-02 05:15:51,13.45
2020-07-02 09:29:56,13.49
2020-07-02 09:32:32,13.46
2020-07-02 09:36:26,13.47
2020-07-02 12:43:14,13.47
2020-07-02 13:39:00,13.47
2020-07-02 10:52:18,13.46
2020-07-02 13:39:00,13.47
2020-07-02 10:52:18,13.46
2020-07-02 12:45:43,13.47
2020-07-02 12:44:14,13.47
2020-07-02 12:42:34,13.49
2020-07-02 12:40:24,13.47
2020-07-02 12:43:14,13.44
2020-07-02 12:33:00,13.47
2020-07-02 09:03:07,13.46
2020-07-02 12:46:22,13.44
2020-07-02 12:45:43,13.47
2020-07-02 12:47:49,13.47
2020-07-02 09:03:46,13.43
2020-07-02 09:01:06,13.43
2020-07-02 09:03:07,13.47
2020-07-02 09:03:46,13.46
2020-07-02 12:44:14,13.47
2020-07-02 12:48:26,13.46
2020-07-02 12:44:56,13.47
2020-07-02 09:01:48,13.49
2020-07-02 09:44:31,13.49
2020-07-02 12:47:01,13.45
2020-07-02 12:46:22,13.5
2020-07-02 12:47:01,13.47
2020-07-02 12:36:36,13.48
2020-07-02 12:39:46,13.49
2020-07-02 09:13:43,13.49
2020-07-02 09:07:18,13.44
2020-07-02 12:48:26,13.47
2020-07-02 09:13:43,13.45
2020-07-02 12:40:24,13.48
2020-07-02 09:04:25,13.41
2020-07-02 09:06:38,13.45
2020-07-02 09:05:48,13.5
2020-07-02 09:07:18,13.5
2020-07-02 04:22:43,13.44
2020-07-02 09:41:05,13.45
2020-07-02 09:37:09,13.47
2020-07-02 09:36:26,13.42
2020-07-02 09:42:27,13.44
2020-07-02 09:06:38,13.43
2020-07-02 09:41:05,13.48
2020-07-02 08:59:48,13.48
2020-07-02 09:41:46,13.48
2020-07-02 09:08:39,13.45
2020-07-02 09:07:57,13.47
2020-07-02 12:35:39,13.48
2020-07-02 08:59:48,13.45
2020-07-02 09:07:57,13.45
2020-07-02 09:00:27,13.42
2020-07-02 09:00:27,13.48
2020-07-02 12:57:16,13.5
2020-07-02 09:09:33,13.47
2020-07-02 09:01:48,13.43
2020-07-02 09:10:11,13.43
2020-07-02 09:11:44,13.48
2020-07-02 09:13:04,13.45
2020-07-02 12:52:33,13.45
2020-07-02 09:12:23,13.46
2020-07-02 12:54:44,13.43
2020-07-02 04:19:14,13.4
2020-07-02 13:00:35,13.46
2020-07-02 12:59:19,13.5
2020-07-02 12:53:49,13.46
2020-07-02 09:05:06,13.44
2020-07-02 09:10:11,13.48
2020-07-02 12:53:10,13.47
2020-07-02 12:57:56,13.5
2020-07-02 12:58:35,13.48
2020-07-02 12:58:35,13.43
2020-07-02 04:18:26,13.42
2020-07-02 09:13:04,13.48
2020-07-02 12:55:22,13.46
2020-07-02 09:11:44,13.46
2020-07-02 09:04:25,13.45
2020-07-02 12:59:19,13.46
2020-07-02 09:11:04,13.45
2020-07-02 09:05:06,13.49
2020-07-02 05:43:43,13.45
2020-07-02 05:05:13,13.47
2020-07-02 05:21:08,13.41
2020-07-02 05:03:06,13.49
2020-07-02 05:33:21,13.47
2020-07-02 05:33:21,13.44
2020-07-02 05:01:41,13.44
2020-07-02 05:08:13,13.45
2020-07-02 05:21:08,13.42
2020-07-02 05:42:46,13.48
2020-07-02 05:41:50,13.48
2020-07-02 05:42:46,13.48
2020-07-02 05:41:50,13.48
2020-07-02 05:41:50,13.46
2020-07-02 05:02:24,13.47
2020-07-02 05:00:13,13.44
2020-07-02 05:34:19,13.44
2020-07-02 05:07:28,13.42
2020-07-02 05:34:19,13.45
2020-07-02 05:03:06,13.43
2020-07-02 05:00:57,13.45
2020-07-02 05:04:31,13.42
2020-07-02 05:41:02,13.44
2020-07-02 05:29:01,13.45
2020-07-02 05:17:38,13.45
2020-07-02 04:58:11,13.47
2020-07-02 05:09:19,13.45
2020-07-02 05:10:22,13.45
2020-07-02 05:09:19,13.44
2020-07-02 05:02:24,13.45
2020-07-02 05:41:02,13.45
2020-07-02 04:58:11,13.47
2020-07-02 05:06:10,13.43
2020-07-02 05:07:28,13.43
2020-07-02 05:08:13,13.44
2020-07-02 05:10:22,13.41
2020-07-02 05:17:38,13.4
2020-07-02 05:00:57,13.46
2020-07-02 05:00:13,13.47
2020-07-02 16:46:53,13.47
2020-07-02 16:41:29,13.44
2020-07-02 12:59:57,13.49
2020-07-02 13:00:35,13.52
2020-07-02 13:02:43,13.49
2020-07-02 12:53:10,13.44
2020-07-02 13:02:06,13.47
2020-07-02 16:48:11,13.46
2020-07-02 16:39:04,13.47
2020-07-02 16:46:53,13.46
2020-07-02 16:48:52,13.46
2020-07-02 16:40:20,13.45
2020-07-02 21:01:51,13.47
