timestamp,test_value
2020-07-02 09:55:34,55953.49
2020-07-02 21:34:43,55805.07
2020-07-02 13:22:32,56287.68
2020-07-02 10:37:25,56285.41
2020-07-02 13:22:32,56287.68
2020-07-02 10:37:25,56285.41
2020-07-02 09:46:38,56023.78
2020-07-02 09:50:36,55985.1
2020-07-02 09:46:38,56048.54
2020-07-02 09:55:34,56034.76
2020-07-02 09:47:59,56076.11
2020-07-02 21:34:43,55822.35
2020-07-02 09:50:36,56041.65
2020-07-02 21:33:19,55918.03
2020-07-02 09:47:59,56200.29
2020-07-02 21:33:19,55801.4
2020-07-02 21:31:58,55899.32
2020-07-02 13:11:28,55938.86
2020-07-02 21:34:00,55997.04
2020-07-02 17:41:32,56103.64
2020-07-02 09:47:17,56280.34
2020-07-02 09:47:17,56006.19
2020-07-02 21:36:50,55850.32
2020-07-02 09:52:34,56055.47
2020-07-02 09:51:14,56129.55
2020-07-02 09:51:56,55939.45
2020-07-02 21:36:03,55719.79
2020-07-02 21:36:50,56218.06
2020-07-02 09:53:37,56115.43
2020-07-02 09:54:19,56141.72
2020-07-02 21:36:03,55717.74
2020-07-02 09:52:34,56162.47
2020-07-02 09:53:37,56134.81
2020-07-02 09:54:19,56345.86
2020-07-02 21:35:23,55972.97
2020-07-02 09:54:56,55953.49
2020-07-02 13:16:02,56149.01
2020-07-02 13:12:09,55879.5
2020-07-02 13:15:13,55977.69
2020-07-02 13:20:39,56189.28
2020-07-02 10:40:40,56189.67
2020-07-02 13:20:39,56189.28
2020-07-02 10:40:40,56189.67
2020-07-02 13:13:01,56150.37
2020-07-02 13:13:47,56055.8
2020-07-02 13:13:01,56017.91
2020-07-02 13:16:02,56065.66
2020-07-02 13:17:20,55866.87
2020-07-02 13:19:59,56332.89
2020-07-02 10:41:37,56335.98
2020-07-02 13:19:59,56332.89
2020-07-02 10:41:37,56335.98
2020-07-02 13:21:16,56160.97
2020-07-02 10:38:56,56164.9
2020-07-02 13:21:16,56160.97
2020-07-02 10:38:56,56164.9
2020-07-02 13:13:47,56231.79
2020-07-02 13:14:31,56107.98
2020-07-02 13:14:31,56211.33
2020-07-02 13:05:27,55925.05
2020-07-02 13:10:49,56024.8
2020-07-02 13:15:13,56155.93
2020-07-02 13:11:28,56370.38
2020-07-02 13:16:40,55938.86
2020-07-02 13:04:47,56090.34
2020-07-02 13:10:49,56093.87
2020-07-02 12:31:26,55839.85
2020-07-02 13:21:16,56104.09
2020-07-02 10:38:56,56117.53
2020-07-02 13:21:16,56104.09
2020-07-02 10:38:56,56117.53
2020-07-02 13:20:39,56128.27
2020-07-02 10:40:40,56134.81
2020-07-02 13:20:39,56128.27
2020-07-02 10:40:40,56134.81
2020-07-02 13:12:09,56073.04
2020-07-02 13:16:40,56037.48
2020-07-02 12:14:06,56069.96
2020-07-02 13:21:54,56111.51
2020-07-02 13:19:59,56051.57
2020-07-02 10:41:37,56058.99
2020-07-02 13:19:59,56051.57
2020-07-02 10:41:37,56058.99
2020-07-02 12:22:22,56118.28
2020-07-02 12:14:06,55921.91
2020-07-02 12:23:03,55887.78
2020-07-02 12:13:26,56042.38
2020-07-02 12:23:03,56062.52
2020-07-02 13:19:19,55993.83
2020-07-02 10:42:22,56011.39
2020-07-02 13:19:19,55993.83
2020-07-02 10:42:22,56011.39
2020-07-02 12:13:26,56097.78
2020-07-02 08:43:43,56399.1
2020-07-02 12:14:44,56338.74
2020-07-02 13:18:41,56097.4
2020-07-02 10:43:16,56104.46
2020-07-02 13:18:41,56097.4
2020-07-02 10:43:16,56104.46
2020-07-02 13:19:19,56217.61
2020-07-02 10:42:22,56218.0
2020-07-02 13:19:19,56217.61
2020-07-02 10:42:22,56218.0
2020-07-02 12:23:40,55848.38
2020-07-02 12:23:40,56121.73
2020-07-02 13:10:09,56026.92
2020-07-02 12:27:23,56340.24
2020-07-02 08:43:43,55961.25
2020-07-02 12:27:23,55935.94
2020-07-02 12:28:39,56235.72
2020-07-02 12:29:17,56156.3
2020-07-02 12:30:30,56020.26
2020-07-02 12:28:39,56211.71
2020-07-02 12:29:17,55967.53
2020-07-02 12:31:26,55995.64
2020-07-02 12:32:08,56114.83
2020-07-02 12:30:30,56028.61
2020-07-02 08:36:11,56284.2
2020-07-02 12:32:08,56292.51
2020-07-02 08:42:18,56095.01
2020-07-02 12:22:22,56281.86
2020-07-02 08:36:49,56111.0
2020-07-02 08:42:18,56280.73
2020-07-02 08:37:51,56059.75
2020-07-02 08:41:39,56247.15
2020-07-02 08:42:57,56149.01
2020-07-02 08:42:57,56257.79
2020-07-02 08:39:49,55949.16
2020-07-02 08:38:31,56097.19
2020-07-02 08:38:31,56105.6
2020-07-02 08:28:55,56204.4
2020-07-02 08:37:51,55993.83
2020-07-02 12:28:00,55897.38
2020-07-02 08:33:08,56021.35
2020-07-02 12:28:00,55980.44
2020-07-02 08:32:05,56035.13
2020-07-02 08:33:08,56162.13
2020-07-02 08:31:23,55845.61
2020-07-02 08:32:05,56049.18
2020-07-02 08:41:39,56097.19
2020-07-02 08:35:29,55908.63
2020-07-02 08:41:00,56138.64
2020-07-02 08:36:11,55982.33
2020-07-02 08:41:00,55971.79
2020-07-02 08:36:49,56102.07
2020-07-02 08:35:29,56413.06
2020-07-02 21:28:08,55839.83
2020-07-02 21:23:48,55976.41
2020-07-02 21:23:48,55776.97
2020-07-02 21:22:27,55979.84
2020-07-02 21:27:30,55804.89
2020-07-02 21:22:27,55655.16
2020-07-02 21:23:08,56059.02
2020-07-02 21:23:08,55655.16
2020-07-02 21:21:48,55942.05
2020-07-02 21:21:48,55853.81
2020-07-02 21:26:35,55743.64
2020-07-02 21:29:59,56377.99
2020-07-02 17:45:21,56110.7
2020-07-02 21:20:29,55709.58
2020-07-02 17:42:12,55878.68
2020-07-02 21:29:59,55930.87
2020-07-02 21:26:35,56216.41
2020-07-02 21:21:08,55822.15
2020-07-02 17:44:05,55810.14
2020-07-02 17:43:11,55791.29
2020-07-02 17:44:05,55810.14
2020-07-02 17:43:11,55791.29
2020-07-02 21:28:47,55920.35
2020-07-02 17:45:21,55799.89
2020-07-02 21:28:47,56169.56
2020-07-02 17:44:43,55885.68
2020-07-02 17:44:43,55940.25
2020-07-02 21:21:08,55850.32
2020-07-02 21:28:08,55736.83
2020-07-02 21:31:58,55918.03
2020-07-02 21:20:29,55634.33
2020-07-02 21:24:29,55808.38
2020-07-02 21:24:29,56259.69
2020-07-02 21:31:18,56039.81
2020-07-02 17:42:12,56150.38
2020-07-02 17:40:20,56008.97
2020-07-02 21:25:38,55976.5
2020-07-02 21:31:18,55900.89
2020-07-02 17:41:32,55940.25
2020-07-02 21:25:38,55945.49
2020-07-02 21:30:38,56032.77
2020-07-02 17:43:11,55902.52
2020-07-02 21:38:23,55850.32
2020-07-02 21:34:00,56036.29
2020-07-02 09:57:51,56182.59
2020-07-02 21:38:23,55887.18
2020-07-02 06:43:54,56260.95
2020-07-02 09:57:51,55986.59
2020-07-02 09:59:08,56225.09
2020-07-02 09:59:08,55900.77
2020-07-02 06:43:54,55969.4
2020-07-02 09:57:01,56062.52
2020-07-02 09:59:47,55995.64
2020-07-02 09:56:14,56069.56
2020-07-02 21:30:38,55753.87
2020-07-02 09:56:14,56093.36
2020-07-02 17:44:05,55662.46
2020-07-02 09:51:56,55979.71
2020-07-02 09:57:01,55996.9
2020-07-02 06:44:33,56259.51
2020-07-02 06:44:33,56161.75
2020-07-02 06:42:39,55967.9
2020-07-02 21:37:29,55658.55
2020-07-02 21:37:29,56135.03
2020-07-02 06:39:02,55812.5
2020-07-02 21:40:10,55899.32
2020-07-02 21:41:54,56333.58
2020-07-02 21:40:10,55849.51
2020-07-02 06:42:00,56391.73
2020-07-02 21:41:54,56000.48
2020-07-02 06:46:33,56176.31
2020-07-02 06:47:51,56103.72
2020-07-02 21:43:31,55870.05
2020-07-02 06:49:09,55986.59
2020-07-02 06:52:40,55890.74
2020-07-02 06:52:40,56210.95
2020-07-02 21:39:16,55983.28
2020-07-02 09:58:28,55935.94
2020-07-02 21:42:48,56176.48
2020-07-02 06:50:28,55993.46
2020-07-02 06:41:22,56045.28
2020-07-02 06:53:17,56020.99
2020-07-02 12:35:39,55952.59
2020-07-02 21:46:04,55707.3
2020-07-02 21:42:48,55969.48
2020-07-02 06:39:02,56299.62
2020-07-02 06:42:00,55985.47
2020-07-02 21:41:15,56015.17
2020-07-02 06:46:33,55988.99
2020-07-02 06:53:17,56204.22
2020-07-02 06:53:56,56159.01
2020-07-02 06:45:16,56055.85
2020-07-02 21:39:16,55735.15
2020-07-02 10:00:40,56145.18
2020-07-02 09:59:47,55986.59
2020-07-02 06:53:56,55953.86
2020-07-02 06:45:16,56114.08
2020-07-02 21:43:31,55997.59
2020-07-02 06:45:55,56120.99
2020-07-02 21:45:22,56046.85
2020-07-02 06:49:09,55901.25
2020-07-02 06:48:30,55901.25
2020-07-02 21:44:13,55766.51
2020-07-02 06:47:51,56129.94
2020-07-02 06:40:34,56122.87
2020-07-02 21:47:45,55682.95
2020-07-02 06:40:34,55880.21
2020-07-02 21:47:45,56200.73
2020-07-02 21:46:45,55876.9
2020-07-02 06:51:09,55908.26
2020-07-02 21:46:45,55787.44
2020-07-02 06:52:02,56077.0
2020-07-02 21:46:04,56014.24
2020-07-02 06:51:09,56176.31
2020-07-02 06:52:02,56190.16
2020-07-02 21:41:15,56065.92
2020-07-02 12:33:00,55880.57
2020-07-02 09:51:14,55921.34
2020-07-02 09:58:28,56228.28
2020-07-02 06:50:28,56190.05
2020-07-02 21:48:30,55835.83
2020-07-02 12:37:22,56107.98
2020-07-02 12:34:25,55998.78
2020-07-02 05:03:45,55869.58
2020-07-02 05:14:08,55960.13
2020-07-02 12:38:30,56072.71
2020-07-02 05:11:40,55760.25
2020-07-02 12:34:25,56052.35
2020-07-02 12:39:08,56090.34
2020-07-02 05:11:40,55816.56
2020-07-02 12:39:46,56232.13
2020-07-02 12:38:30,56128.27
2020-07-02 05:03:45,55722.41
2020-07-02 12:39:08,56409.57
2020-07-02 05:14:08,55941.57
2020-07-02 09:32:32,56055.47
2020-07-02 09:29:56,56190.16
2020-07-02 05:12:37,55777.3
2020-07-02 09:37:09,56097.78
2020-07-02 05:12:37,55663.29
2020-07-02 05:15:51,55705.01
2020-07-02 09:41:46,56027.87
2020-07-02 05:14:53,55756.84
2020-07-02 05:16:49,55979.35
2020-07-02 13:41:26,56011.03
2020-07-02 12:41:18,56214.79
2020-07-02 12:44:56,56115.04
2020-07-02 12:47:49,56045.46
2020-07-02 09:09:33,55897.7
2020-07-02 05:05:13,55920.98
2020-07-02 05:42:46,55869.94
2020-07-02 05:14:53,55904.02
2020-07-02 04:59:32,55886.71
2020-07-02 12:41:56,56111.51
2020-07-02 05:16:49,56083.29
2020-07-02 12:49:04,56017.91
2020-07-02 12:41:56,56472.47
2020-07-02 12:42:34,55973.2
2020-07-02 12:41:18,55925.05
2020-07-02 09:11:04,55942.29
2020-07-02 17:12:11,56086.0
2020-07-02 05:15:51,55948.43
2020-07-02 09:29:56,56143.68
2020-07-02 09:32:32,55924.77
2020-07-02 09:36:26,56179.05
2020-07-02 12:43:14,56069.18
2020-07-02 13:39:00,56104.45
2020-07-02 10:52:18,56097.78
2020-07-02 13:39:00,56104.45
2020-07-02 10:52:18,56097.78
2020-07-02 12:45:43,56391.77
2020-07-02 12:44:14,56159.39
2020-07-02 12:42:34,56182.2
2020-07-02 12:40:24,56360.75
2020-07-02 12:43:14,56069.59
2020-07-02 12:33:00,56037.48
2020-07-02 09:03:07,56117.91
2020-07-02 12:46:22,55880.57
2020-07-02 12:45:43,56052.35
2020-07-02 12:47:49,56051.57
2020-07-02 09:03:46,56423.54
2020-07-02 09:01:06,56472.47
2020-07-02 09:03:07,55824.63
2020-07-02 09:03:46,56151.53
2020-07-02 12:44:14,56129.17
2020-07-02 12:48:26,56017.91
2020-07-02 12:44:56,56011.03
2020-07-02 09:01:48,55975.3
2020-07-02 09:44:31,56249.91
2020-07-02 12:47:01,56162.85
2020-07-02 12:46:22,56090.34
2020-07-02 12:47:01,55883.0
2020-07-02 12:36:36,56235.33
2020-07-02 12:39:46,56150.37
2020-07-02 09:13:43,55919.15
2020-07-02 09:07:18,56045.46
2020-07-02 12:48:26,56097.4
2020-07-02 09:13:43,56159.39
2020-07-02 12:40:24,56178.66
2020-07-02 09:04:25,56024.8
2020-07-02 09:06:38,56375.15
2020-07-02 09:05:48,56084.43
2020-07-02 09:07:18,56208.15
2020-07-02 04:22:43,56193.25
2020-07-02 09:41:05,56038.2
2020-07-02 09:37:09,56228.28
2020-07-02 09:36:26,55993.46
2020-07-02 09:42:27,56238.68
2020-07-02 09:06:38,56038.57
2020-07-02 09:41:05,56020.26
2020-07-02 08:59:48,55943.7
2020-07-02 09:41:46,56083.67
2020-07-02 09:08:39,56142.1
2020-07-02 09:07:57,56087.96
2020-07-02 12:35:39,56281.46
2020-07-02 08:59:48,56055.8
2020-07-02 09:07:57,55962.89
2020-07-02 09:00:27,55863.45
2020-07-02 09:00:27,56042.14
2020-07-02 12:57:16,56143.3
2020-07-02 09:09:33,55947.21
2020-07-02 09:01:48,56190.54
2020-07-02 09:10:11,56252.95
2020-07-02 09:11:44,55884.1
2020-07-02 09:13:04,55795.07
2020-07-02 12:52:33,55897.7
2020-07-02 09:12:23,56007.59
2020-07-02 12:54:44,56124.82
2020-07-02 04:19:14,55927.84
2020-07-02 13:00:35,56062.69
2020-07-02 12:59:19,55991.75
2020-07-02 12:53:49,56083.38
2020-07-02 09:05:06,56038.57
2020-07-02 09:10:11,56353.78
2020-07-02 12:53:10,55956.62
2020-07-02 12:57:56,56381.07
2020-07-02 12:58:35,56051.57
2020-07-02 12:58:35,55976.64
2020-07-02 04:18:26,56037.48
2020-07-02 09:13:04,56066.8
2020-07-02 12:55:22,56021.35
2020-07-02 09:11:44,55973.2
2020-07-02 09:04:25,56155.06
2020-07-02 12:59:19,56000.71
2020-07-02 09:11:04,56035.09
2020-07-02 09:05:06,56073.85
2020-07-02 05:43:43,55900.77
2020-07-02 05:05:13,55883.0
2020-07-02 05:21:08,55883.0
2020-07-02 05:03:06,55858.5
2020-07-02 05:33:21,55729.37
2020-07-02 05:33:21,55821.7
2020-07-02 05:01:41,56020.62
2020-07-02 05:08:13,55855.01
2020-07-02 05:21:08,55986.22
2020-07-02 05:42:46,56069.95
2020-07-02 05:41:50,56065.77
2020-07-02 05:42:46,56069.95
2020-07-02 05:41:50,56065.77
2020-07-02 05:41:50,56154.68
2020-07-02 05:02:24,56055.06
2020-07-02 05:00:13,56082.64
2020-07-02 05:34:19,55893.51
2020-07-02 05:07:28,55725.89
2020-07-02 05:34:19,56061.95
2020-07-02 05:03:06,56148.26
2020-07-02 05:00:57,55849.05
2020-07-02 05:04:31,55726.17
2020-07-02 05:41:02,55939.82
2020-07-02 05:29:01,56277.91
2020-07-02 05:17:38,55722.76
2020-07-02 04:58:11,55771.19
2020-07-02 05:09:19,56037.83
2020-07-02 05:10:22,55785.14
2020-07-02 05:09:19,55949.6
2020-07-02 05:02:24,56129.17
2020-07-02 05:41:02,55702.68
2020-07-02 04:58:11,55835.37
2020-07-02 05:06:10,55746.61
2020-07-02 05:07:28,55890.13
2020-07-02 05:08:13,56075.74
2020-07-02 05:10:22,56034.39
2020-07-02 05:17:38,55795.61
2020-07-02 05:00:57,56498.93
2020-07-02 05:00:13,55767.7
2020-07-02 16:46:53,56102.87
2020-07-02 16:41:29,55957.78
2020-07-02 12:59:57,55977.69
2020-07-02 13:00:35,55995.27
2020-07-02 13:02:43,56115.04
2020-07-02 12:53:10,56055.8
2020-07-02 13:02:06,55925.13
2020-07-02 16:48:11,55745.24
2020-07-02 16:39:04,56088.76
2020-07-02 16:46:53,55779.76
2020-07-02 16:48:52,55930.5
2020-07-02 16:40:20,55844.67
2020-07-02 21:01:51,55697.98
2020-07-02 17:06:38,55938.26
2020-07-02 05:19:17,55979.35
2020-07-02 17:08:40,56243.9
2020-07-02 17:04:52,56251.47
2020-07-02 17:07:24,56095.11
2020-07-02 12:57:16,56086.83
2020-07-02 12:49:40,56066.14
2020-07-02 12:49:04,55953.11
2020-07-02 16:43:50,55885.75
2020-07-02 16:42:09,55672.18
2020-07-02 16:47:32,56297.63
2020-07-02 16:47:32,55985.26
2020-07-02 16:54:08,55846.46
2020-07-02 16:39:04,56081.68
2020-07-02 16:42:54,55868.63
2020-07-02 16:44:56,55731.31
2020-07-02 12:57:56,55952.59
2020-07-02 16:39:42,55623.57
2020-07-02 16:42:09,56161.13
2020-07-02 16:45:33,55934.01
2020-07-02 05:06:10,55921.54
2020-07-02 05:04:31,55869.0
2020-07-02 16:44:56,55759.3
2020-07-02 16:50:16,56181.9
2020-07-02 16:48:11,56130.02
2020-07-02 16:40:20,55849.95
2020-07-02 16:48:52,55933.75
2020-07-02 16:45:33,55749.07
2020-07-02 16:46:14,55745.24
2020-07-02 16:49:29,56081.71
2020-07-02 16:50:16,56011.28
2020-07-02 16:49:29,56116.2
2020-07-02 13:01:28,56042.01
2020-07-02 12:59:57,56066.14
2020-07-02 16:51:13,55633.98
2020-07-02 16:38:23,56067.89
2020-07-02 16:39:42,56050.65
2020-07-02 16:51:13,56078.23
2020-07-02 09:02:26,55976.64
2020-07-02 10:00:40,56136.62
2020-07-02 12:26:04,56145.93
2020-07-02 12:21:41,56164.9
2020-07-02 21:27:30,55986.72
2020-07-02 09:49:58,56273.4
2020-07-02 20:10:13,55854.94
2020-07-02 08:13:40,56042.14
2020-07-02 20:16:14,56136.93
2020-07-02 09:12:23,56325.3
2020-07-02 08:28:55,55968.28
2020-07-02 09:31:49,55999.16
2020-07-02 21:01:51,55772.77
2020-07-02 08:34:51,56097.19
2020-07-02 08:25:28,56446.52
2020-07-02 20:09:31,55744.88
2020-07-02 18:05:43,56227.43
2020-07-02 21:03:24,55710.07
2020-07-02 12:54:44,56125.63
2020-07-02 07:17:21,56271.6
2020-07-02 18:04:58,56248.71
2020-07-02 18:04:58,56088.21
2020-07-02 21:59:52,56155.72
2020-07-02 17:15:58,55690.26
2020-07-02 17:09:19,56138.95
2020-07-02 16:53:29,55734.79
2020-07-02 13:52:23,56021.35
2020-07-02 16:51:53,55668.7
2020-07-02 16:52:35,56154.22
2020-07-02 16:41:29,56116.99
2020-07-02 16:42:54,56106.4
2020-07-02 16:52:35,55867.44
2020-07-02 17:09:19,55919.66
2020-07-02 16:51:53,55961.21
2020-07-02 17:01:32,55832.47
2020-07-02 17:01:32,55745.66
2020-07-02 16:59:58,56019.66
2020-07-02 17:05:59,55933.75
2020-07-02 17:00:53,56213.07
2020-07-02 16:57:58,55839.46
2020-07-02 16:58:38,56447.26
2020-07-02 16:57:18,55815.0
2020-07-02 17:03:04,55865.2
2020-07-02 17:02:25,56202.67
2020-07-02 17:03:04,56067.61
2020-07-02 16:57:58,55837.83
2020-07-02 17:04:12,55710.42
2020-07-02 05:20:07,55593.66
2020-07-02 16:15:45,55725.22
2020-07-02 05:20:07,56192.82
2020-07-02 16:06:05,55817.32
2020-07-02 05:27:33,55828.53
2020-07-02 17:04:12,55735.44
2020-07-02 05:27:33,55698.05
2020-07-02 16:58:38,56064.44
2020-07-02 16:59:20,55941.02
2020-07-02 17:08:02,56174.6
2020-07-02 16:55:57,56171.51
2020-07-02 16:56:36,55916.59
2020-07-02 05:18:18,55948.43
2020-07-02 16:59:58,55825.48
2020-07-02 17:08:40,55959.31
2020-07-02 17:04:52,56174.97
2020-07-02 16:57:18,55772.94
2020-07-02 04:17:39,55995.27
2020-07-02 17:00:53,56124.05
2020-07-02 16:56:36,56170.0
2020-07-02 17:06:38,56022.74
2020-07-02 16:43:50,55965.59
2020-07-02 17:08:02,56061.32
2020-07-02 16:53:29,55957.78
2020-07-02 16:55:57,55738.27
2020-07-02 16:06:44,55899.45
2020-07-02 16:02:24,55882.32
2020-07-02 16:55:17,55849.95
2020-07-02 17:07:24,55906.7
2020-07-02 17:09:57,55980.39
2020-07-02 16:07:24,55968.08
2020-07-02 05:29:46,56106.8
2020-07-02 16:00:41,55865.2
2020-07-02 16:16:26,55776.61
2020-07-02 05:35:29,56031.2
2020-07-02 05:38:40,55935.06
2020-07-02 05:46:29,55804.97
2020-07-02 05:50:32,55767.42
2020-07-02 16:06:44,55941.02
2020-07-02 16:54:08,55817.32
2020-07-02 17:05:59,56099.35
2020-07-02 16:55:17,56074.78
2020-07-02 05:01:41,55956.62
2020-07-02 12:11:38,55973.56
2020-07-02 21:44:13,55924.89
2020-07-02 06:48:30,55890.49
2020-07-02 12:12:36,56132.1
2020-07-02 09:08:39,56073.85
2020-07-02 09:01:06,56116.19
2020-07-02 05:25:21,56150.37
2020-07-02 05:23:28,56238.88
2020-07-02 09:02:26,55866.6
2020-07-02 05:25:21,55945.0
2020-07-02 16:01:31,55711.6
2020-07-02 05:26:38,55872.5
2020-07-02 05:23:28,56048.17
2020-07-02 16:17:39,55863.94
2020-07-02 05:26:38,56006.85
2020-07-02 16:18:18,56290.52
2020-07-02 16:07:24,55881.44
2020-07-02 16:02:24,55699.99
2020-07-02 05:38:40,55911.76
2020-07-02 05:22:01,55757.24
2020-07-02 05:29:01,55924.41
2020-07-02 05:37:45,55972.84
2020-07-02 05:22:01,55767.07
2020-07-02 05:37:45,55897.75
2020-07-02 05:29:46,55834.03
2020-07-02 05:24:28,56012.85
2020-07-02 05:35:29,55726.52
2020-07-02 05:18:18,55795.61
2020-07-02 05:24:28,55790.96
2020-07-02 05:19:17,56026.92
2020-07-02 05:53:22,55695.28
2020-07-02 05:54:30,55653.58
2020-07-02 05:51:14,55828.89
2020-07-02 05:46:29,55789.35
2020-07-02 05:51:55,55791.31
2020-07-02 05:55:40,55849.41
2020-07-02 05:45:41,55862.73
2020-07-02 16:01:31,55741.76
2020-07-02 05:51:55,55894.24
2020-07-02 05:45:41,55651.68
2020-07-02 21:06:20,56024.97
2020-07-02 18:14:04,56064.07
2020-07-02 21:05:02,55835.6
2020-07-02 18:12:06,56153.84
2020-07-02 18:15:27,56198.83
2020-07-02 18:16:09,56022.74
2020-07-02 18:16:09,56096.58
2020-07-02 18:17:30,55960.85
2020-07-02 18:17:30,56043.71
2020-07-02 18:09:31,55947.11
2020-07-02 18:09:31,55777.33
2020-07-02 21:07:00,56285.94
2020-07-02 17:51:05,56039.95
2020-07-02 18:15:27,55952.29
2020-07-02 21:06:20,55868.63
2020-07-02 18:14:44,56082.47
2020-07-02 21:05:40,55744.88
2020-07-02 18:16:50,56202.63
2020-07-02 18:08:52,55808.74
2020-07-02 21:05:02,56054.1
2020-07-02 21:05:40,56043.76
2020-07-02 18:13:25,56005.0
2020-07-02 18:16:50,56184.98
2020-07-02 11:36:48,56066.04
2020-07-02 18:10:10,55927.73
2020-07-02 21:04:07,55867.08
2020-07-02 21:07:00,55958.2
2020-07-02 17:47:57,56167.68
2020-07-02 17:47:57,56001.48
2020-07-02 17:50:26,55899.69
2020-07-02 18:08:52,56133.1
2020-07-02 17:47:19,55843.69
2020-07-02 17:47:19,55745.31
2020-07-02 17:48:38,56117.76
2020-07-02 17:49:17,55840.19
2020-07-02 17:50:26,55861.43
2020-07-02 17:49:17,56236.96
