timestamp,ftr_vector
2021-02-24,9063.432286307054
2021-02-25,7846.11195840023
2021-02-26,6712.224220833334
2021-02-27,7541.034346607416
2021-02-28,6865.197541666666
2021-03-01,6787.276143750001
2021-03-02,6958.632791666667
2021-03-03,7574.620114583334
2021-03-04,6230.506418229166
2021-03-05,5806.732184895833
2021-03-06,6602.791519607843
2021-03-07,6545.906789880953
2021-03-08,5016.695721874999
2021-03-09,5746.067363020833
2021-03-10,6150.299267708334
2021-03-11,6065.221895376016
2021-03-12,5711.130855208333
2021-03-13,6201.015562729978
2021-03-14,5598.128504687499
2021-03-15,5521.111382729211
2021-03-16,5372.750451102941
2021-03-17,5308.280249759615
2021-03-18,5351.737516054553
2021-03-19,4400.7898265625
2021-03-20,4428.572472032232
2021-03-21,5966.3847583333345
2021-03-22,6853.813938541666
2021-03-23,5602.64868828125
2021-03-24,5895.667699479166
2021-03-25,6958.808796064401
2021-03-26,6426.009201478494
2021-03-27,6852.15183817402
2021-03-28,6455.99861706857
2021-03-29,6252.670967248909
2021-03-30,5828.3863260416665
2021-03-31,5467.162291666667
