timestamp,value
1615555001.0,6091.365096096097
1615555008.0,7768.396662
1615555048.0,6327.796025000001
1615555056.0,5905.933698
1615555092.0,5785.020009000001
1615555096.0,5879.826344
1615555116.0,5593.992281999999
1615555124.0,5170.941732000001
1615555149.0,5728.394709000001
1615555160.0,3911.054227
1615555181.0,4648.951143
1615555192.0,5481.659310999999
1615555196.0,8144.071323000001
1615555228.0,7200.367062000001
1615555289.0,7387.0867180000005
1615555317.0,6860.905344000001
1615555349.0,6060.54558
1615555374.0,7643.4766469999995
1615555379.0,7443.729528
1615555413.0,6831.129980000001
1615555417.0,6610.028136
1615555420.0,8301.171591
1615555424.0,6825.040034
1615555428.0,8176.315165
1615555432.0,7048.407825
1615555436.0,8245.468894
1615555447.0,6489.700627
1615555520.0,7417.709135
1615555577.0,6479.022106
1615555644.0,6665.708197000001
1615555800.0,6178.46182
1615555884.0,6508.505719000001
1615556016.0,7039.5509010000005
1615556074.0,6392.521387
1615556110.0,7701.069559
1615556204.0,6638.210657
1615556320.0,9070.208816
1615556343.0,6685.919191
1615556481.0,9919.484212
1615556588.0,7076.501318
1615556700.0,8521.383853
1615556726.0,7921.744323
1615556761.0,8869.893387
1615556790.0,8555.073787000001
1615556839.0,7449.737667
1615556882.0,7861.322279000001
1615556894.0,7255.418677000001
1615556944.0,9259.902323
1615556961.0,7181.020992000001
1615557000.0,8231.753404000001
1615557039.0,6254.023686
1615557168.0,9528.858575999999
1615557239.0,6851.439838
1615557267.0,8632.061839
1615557322.0,6516.597561
1615557449.0,5628.717774000001
1615557475.0,7209.239530999999
1615557497.0,5923.209325999999
1615557584.0,8941.524097
1615557600.0,7786.685076
1615557610.0,8692.575434
1615557788.0,6770.404758815
1615557805.0,8589.289232000001
1615557880.0,8161.885587
1615557923.0,7615.327721999999
1615558006.0,9814.045544
1615558014.0,4496.5656
1615558208.0,3757.6403112000003
1615558250.0,11074.737905000002
1615558307.0,7525.085318
1615558310.0,6533.829262
1615558389.0,7528.135165
1615558460.0,7905.206144
1615558498.0,9994.029110000001
1615558507.0,7913.678749
1615558536.0,9916.527093
1615558572.0,8117.359074
1615558617.0,7522.161679999999
1615558705.0,9369.26149
1615558827.0,7124.1527750000005
1615558857.0,7818.447450000001
1615558887.0,12020.633035
1615558976.0,8120.553968
1615559039.0,8460.262390999998
1615559189.0,12542.141860000002
1615559259.0,8514.290600000002
1615559370.0,8101.1603190000005
1615559400.0,10618.372863
1615559450.0,10817.997329
1615559473.0,8599.06781
1615559555.0,11636.188287
1615559594.0,10455.704911
1615559774.0,8468.350935
1615560300.0,10617.220291000001
1615560375.0,10064.820108
1615560884.0,8303.521389
1615560903.0,9907.096366
1615560950.0,13390.128530000002
1615561075.0,9733.970618000001
1615561080.0,7239.971052
1615561097.0,8210.587246
1615561122.0,8536.023879
1615561200.0,6739.0064649999995
1615561291.0,8463.508813999999
1615561314.0,7812.328628
1615561351.0,12260.901515000001
1615561435.0,11577.608333999999
1615561520.0,8114.120892999999
1615561718.0,9536.134273
1615561848.0,14221.004939999999
1615561949.0,8480.509683
1615562023.0,8258.290596
1615562060.0,10203.726014
1615562082.0,13805.11335
1615562100.0,9941.776582
1615562134.0,9003.729173
1615562174.0,10380.102991
1615562333.0,14114.497239999999
1615562372.0,11941.498971
1615562499.0,9938.481921
1615562661.0,10032.987493999999
1615562738.0,13932.70678
1615562884.0,8730.701019
1615562910.0,6684.108971000001
1615563000.0,8455.120888
1615563060.0,12129.60084
1615563180.0,8588.74808
1615563191.0,8344.988348
1615563212.0,12664.79752
1615563224.0,7260.192191
1615563236.0,7255.774310000001
1615563248.0,9793.251775
1615563260.0,6744.109323
1615563284.0,8062.075845
1615563289.0,12200.72672
1615563312.0,7793.4091769999995
1615563337.0,7294.6445539999995
1615563343.0,9726.822763
1615563352.0,10728.446906
1615563421.0,8563.830393
1615563625.0,7571.235244999999
1615563659.0,11125.743616
1615563699.0,8883.09829
1615563707.0,8112.7118310000005
1615563727.0,11635.201039
1615563897.0,11937.958451999999
1615564055.0,7587.447757
1615564071.0,9140.052489
1615564103.0,12828.978563
1615564111.0,6471.222229
1615564113.0,7517.6764330000005
1615564184.0,11526.71473
1615564218.0,8241.415693
1615564291.0,7388.321176
1615564429.0,9537.545197000001
1615564576.0,6908.97281
1615564639.0,7540.730799999998
1615564800.0,6463.163219000001
1615564843.0,7227.752361
