timestamp,56
1451606400000,-0.0230150313167781
1451610000000,-0.0221743185170994
1451613600000,-0.0234673648473869
1451617200000,-0.0247969462586236
1451620800000,-0.0245714137698885
1451624400000,-0.0227784135017281
1451628000000,-0.0232883853216966
1451631600000,-0.023433905299102
1451635200000,-0.0253357753981298
1451638800000,-0.0248297382078262
1451642400000,-0.0223597518266868
1451646000000,-0.0222158535018438
1451649600000,-0.0227348917989901
1451653200000,-0.0243927232673056
1451656800000,-0.0231658428505007
1451660400000,-0.022826722208059
1451664000000,-0.0216298781403707
1451667600000,-0.0257510303040228
1451671200000,-0.025455582034962
1451674800000,-0.022656694420597
1451678400000,-0.0220259503629003
1451682000000,-0.0226979901143653
1451685600000,-0.025132971597709
1451689200000,-0.0241670747325844
1451692800000,-0.0236021801433732
1451696400000,-0.0229203465262478
1451700000000,-0.0231485661825464
1451703600000,-0.0285301607734752
1451707200000,-0.022286370807423
1451710800000,-0.0234623135522354
1451714400000,-0.0241361738554115
1451718000000,-0.0236909253414997
1451721600000,-0.02314463651296
1451725200000,-0.022534352939791
1451728800000,-0.0229966116862164
1451732400000,-0.023313957838917
1451736000000,-0.0232989429863469
1451739600000,-0.021887577905604
1451743200000,-0.0240684174641077
1451746800000,-0.0236226991182927
1451750400000,-0.0235904720583724
1451754000000,-0.0238758442863341
1451757600000,-0.0240662909608107
1451761200000,-0.0224282451247939
1451764800000,-0.0222794401416545
1451768400000,-0.0235646375740401
1451772000000,-0.0240074622455478
1451775600000,-0.0241463753267089
1451779200000,-0.0253197539758388
1451782800000,-0.0233520410077538
1451786400000,-0.0239802102296027
1451790000000,-0.0242340121773529
1451793600000,-0.0237996044150198
1451797200000,-0.0218754842823978
1451800800000,-0.0228903080011132
1451804400000,-0.0239742346354835
1451808000000,-0.024377975936346
1451811600000,-0.0246205723895896
1451815200000,-0.0226923716247176
1451818800000,-0.0235956255555014
1451822400000,-0.0249777322605399
1451826000000,-0.0240061461177146
1451829600000,-0.0238689192849161
1451833200000,-0.0217635174669644
1451836800000,-0.0226083594675047
1451840400000,-0.0229592747421029
1451844000000,-0.0235525259935048
1451847600000,-0.0242548896836452
1451851200000,-0.0226290594982094
1451854800000,-0.0248435435036906
1451858400000,-0.0256412067780697
1451862000000,-0.0263429015401231
1451865600000,-0.0265494245331813
1451869200000,-0.023493456477995
1451872800000,-0.0222628992973842
1451876400000,-0.0233784848322971
1451880000000,-0.0239664733409881
1451883600000,-0.0257449851760381
1451887200000,-0.0229237956413324
1451890800000,-0.0229072754919841
1451894400000,-0.0266308395968757
1451898000000,-0.0268137757010107
1451901600000,-0.022520506112589
1451905200000,-0.0304296604122024
1451908800000,-0.0174572789338606
1451912400000,-0.0125721647625877
1451916000000,-0.0275035677094982
1451919600000,-0.0288231916041989
1451923200000,-0.028704382447396
1451926800000,-0.0286304358620226
1451930400000,-0.02925819343432
1451934000000,-0.0312817010164819
1451937600000,-0.0286404541409372
1451941200000,-0.0251148890031888
1451944800000,-0.02752175921284
1451948400000,-0.026186325830962
1451952000000,-0.0257380628858413
1451955600000,-0.026401642434949
1451959200000,-0.0254303933044148
1451962800000,-0.0261843235029722
1451966400000,-0.0231012259448951
1451970000000,-0.0230365798280045
1451973600000,-0.0213870400861668
1451977200000,-0.0207071470696334
1451980800000,-0.0208752449940551
1451984400000,-0.0205336403092618
1451988000000,-0.0161999512792834
1451991600000,-0.0271277033281271
1451995200000,-0.0285995437482261
1451998800000,-0.0262224929260874
1452002400000,-0.0308028889818021
1452006000000,-0.0197083627146545
1452009600000,-0.0158445134038162
1452013200000,-0.0128222051404771
1452016800000,-0.0128559634555348
1452020400000,-0.0121276838508741
1452024000000,-0.0135960925190521
1452027600000,-0.0144731615960885
1452031200000,-0.0143962578256789
1452034800000,-0.0139342178220961
1452038400000,-0.0131529734692384
1452042000000,-0.0127962412437601
1452045600000,-0.0133982868085351
1452049200000,-0.0132904899239815
1452052800000,-0.0150186202354186
1452056400000,-0.0161372929533988
1452060000000,-0.0162201955996522
1452063600000,-0.01680806927059
1452067200000,-0.0164456466449384
1452070800000,-0.0168030573835009
1452074400000,-0.0161121523034162
1452078000000,-0.0170806218025296
1452081600000,-0.0161466154972919
1452085200000,-0.016932734333485
1452088800000,-0.0174429010261188
1452092400000,-0.0176615337936245
1452096000000,-0.01836742701069
1452099600000,-0.0162332648268112
1452103200000,-0.0164395584353022
1452106800000,-0.0175526249295905
1452110400000,-0.0172240113889848
1452114000000,-0.0136239660952711
1452117600000,-0.0187551982875571
1452121200000,-0.0166997251721124
1452124800000,-0.0183266864996563
1452128400000,-0.0191598442012647
1452132000000,-0.0198398187344424
1452135600000,-0.0197931936209837
1452139200000,-0.0192927959741968
1452142800000,-0.0194166296362455
1452146400000,-0.0195228942403835
1452150000000,-0.0182214322455024
1452153600000,-0.0191512789886459
1452157200000,-0.0210469506156276
1452160800000,-0.0183012781663064
1452164400000,-0.0197029371971779
1452168000000,-0.0190486181618533
1452171600000,-0.0193894918505697
1452175200000,-0.0184790644855955
1452178800000,-0.0195147175108174
1452182400000,-0.0243637784017503
1452186000000,-0.0275153937297784
1452189600000,-0.0275724443060452
1452193200000,-0.0287428052854019
1452196800000,-0.0282120175240877
1452200400000,-0.0282296195261078
1452204000000,-0.0285427408162937
1452207600000,-0.0284463700958438
1452211200000,-0.0283981697502369
1452214800000,-0.0282446279713003
1452218400000,-0.0282062991084702
1452222000000,-0.0274111139743677
1452225600000,-0.0266711382692553
1452229200000,-0.0263719467038754
1452232800000,-0.0270578930908032
1452236400000,-0.0272503976338829
1452240000000,-0.0275057324788708
1452243600000,-0.0275651590128254
1452247200000,-0.0271800482609266
1452250800000,-0.0266311232715028
1452254400000,-0.0265895582046829
1452258000000,-0.0267288102797141
1452261600000,-0.0261332191383609
1452265200000,-0.0263829639145434
1452268800000,-0.0267878328844652
1452272400000,-0.0268734162881254
1452276000000,-0.0268003912082482
1452279600000,-0.0263827357787252
1452283200000,-0.0262125838012326
1452286800000,-0.026539242663989
1452290400000,-0.0270685566118585
1452294000000,-0.0272958644499594
1452297600000,-0.0263605702184706
1452301200000,-0.0257094954860324
1452304800000,-0.0260570397238687
1452308400000,-0.0263304411413416
1452312000000,-0.0255825814578452
1452315600000,-0.0255805772994025
1452319200000,-0.0255546963298747
1452322800000,-0.025900618540935
1452326400000,-0.0263463808953673
1452330000000,-0.0252896260629277
1452333600000,-0.0256642508430933
1452337200000,-0.0260407338511294
1452340800000,-0.0253445993770252
1452344400000,-0.0270150207704113
1452348000000,-0.0255862658674066
1452351600000,-0.0261032229814774
1452355200000,-0.0260495082498184
1452358800000,-0.0268816120864809
1452362400000,-0.0266201936765866
1452366000000,-0.0251186301653412
1452369600000,-0.0259978249114441
1452373200000,-0.0262718871738133
1452376800000,-0.0268066950518675
1452380400000,-0.0256295010938749
1452384000000,-0.0253616652297015
1452387600000,-0.0254258096310806
1452391200000,-0.0265657493714676
1452394800000,-0.0263497182301112
1452398400000,-0.0249237913351792
1452402000000,-0.0255565576685162
1452405600000,-0.0262075746696828
1452409200000,-0.0261149004358669
1452412800000,-0.0263714011785093
1452416400000,-0.0247570861849868
1452420000000,-0.0248340059722666
1452423600000,-0.0253655199800764
1452427200000,-0.0255242306151556
1452430800000,-0.0258577557822602
1452434400000,-0.0254092789541079
1452438000000,-0.0242435193116303
1452441600000,-0.0250136341804113
1452445200000,-0.0257063504250665
1452448800000,-0.0257537530936985
1452452400000,-0.0258650970886428
1452456000000,-0.0234554452856305
1452459600000,-0.0246752133965492
1452463200000,-0.0246075665950775
1452466800000,-0.0254887877080144
1452470400000,-0.0262476798438806
1452474000000,-0.0253816584779323
1452477600000,-0.0247164027151267
1452481200000,-0.0254326062345655
1452484800000,-0.025629999832908
1452488400000,-0.02657829121552
1452492000000,-0.026307661581086
1452495600000,-0.0234978683560872
1452499200000,-0.022478001089657
1452502800000,-0.0183215534670719
1452506400000,-0.015096911846215
1452510000000,-0.0128066217423313
1452513600000,-0.0159592410080305
1452517200000,-0.016822665336221
1452520800000,-0.0169498353616924
1452524400000,-0.0155025175835384
1452528000000,-0.0164976383849335
1452531600000,-0.0173941452391742
1452535200000,-0.0185046928161658
1452538800000,-0.0182844765261196
1452542400000,-0.0181852953725827
1452546000000,-0.0191173091714118
1452549600000,-0.0195272309232849
1452553200000,-0.0190746783192366
1452556800000,-0.0184485433688714
1452560400000,-0.0188511810283887
1452564000000,-0.0182082682276902
1452567600000,-0.0188281051754683
1452571200000,-0.0184721243102692
1452574800000,-0.0182553842192033
1452578400000,-0.0188096898721485
1452582000000,-0.0193000483412702
1452585600000,-0.0185048356806516
1452589200000,-0.0181785930727803
1452592800000,-0.0182759364446004
1452596400000,-0.0187415181574496
1452600000000,-0.0198493708263744
1452603600000,-0.0166010554407683
1452607200000,-0.0185069460868835
1452610800000,-0.0189838140024303
1452614400000,-0.0193335633932776
1452618000000,-0.0192595106771015
1452621600000,-0.0295763213313027
1452625200000,-0.020518145913767
1452628800000,-0.0169981869044282
1452632400000,-0.0204379498249008
1452636000000,-0.0206068347456667
1452639600000,-0.0222099690429316
1452643200000,-0.0212125218944785
1452646800000,-0.0210486136280927
1452650400000,-0.02101881905122
1452654000000,-0.0210477145133981
1452657600000,-0.0215059032042821
1452661200000,-0.0206204225597209
1452664800000,-0.0213373251887497
1452668400000,-0.0209716331995004
1452672000000,-0.0214602735678969
1452675600000,-0.0200411731596378
1452679200000,-0.021247693545833
1452682800000,-0.0263669868633214
1452686400000,-0.0296198858047018
1452690000000,-0.0297387742061241
1452693600000,-0.0848094819070433
1452697200000,-0.0281877020191918
1452700800000,-0.0227338691357146
1452704400000,-0.0257055709928456
1452708000000,-0.0257188637710827
1452711600000,-0.0257141814064294
1452715200000,-0.0226674040207586
1452718800000,-0.0208610294819164
1452722400000,-0.0164383680553693
1452726000000,-0.0210303623229265
1452729600000,-0.0106947384151726
1452733200000,-0.0043682895600795
1452736800000,-0.0094401131094503
1452740400000,-0.0109955637766073
1452744000000,-0.0102498608711535
1452747600000,-0.0109059518566958
1452751200000,-0.0123365789228141
1452754800000,-0.0133063562696287
1452758400000,-0.0122210765656494
1452762000000,-0.0125715936296613
1452765600000,-0.0131558539761759
1452769200000,-0.0110774930358795
1452772800000,-0.012586655167307
1452776400000,-0.0126749006361743
1452780000000,-0.0144798035562373
1452783600000,-0.0148274470838761
1452787200000,-0.0173664077168944
1452790800000,-0.0189722391110697
1452794400000,-0.0198862957588706
1452798000000,-0.0205480401747537
1452801600000,-0.0210880097623787
1452805200000,-0.0214260623500476
1452808800000,-0.0215432034741725
1452812400000,-0.0218620960550986
1452816000000,-0.021753792185963
1452819600000,-0.0219324489223616
1452823200000,-0.0222158992752127
1452826800000,-0.0223923201562511
1452830400000,-0.0225239699547494
1452834000000,-0.0227841945660397
1452837600000,-0.0228756106483558
1452841200000,-0.0231080417969546
1452844800000,-0.0228717225742255
1452848400000,-0.0221666094325744
1452852000000,-0.0218419624718627
1452855600000,-0.0215242869390514
