timestamp,value
1614121201.0,8280.572
1614121290.0,8292.51
1614121606.0,8323.619
1614121748.0,8338.705
1614121884.0,8353.798
1614121888.0,8335.829
1614121892.0,8352.983
1614121916.0,8263.327
1614121920.0,8515.746
1614121924.0,8669.304
1614121936.0,8609.607
1614121940.0,8508.3
1614121944.0,8401.957
1614121948.0,8233.117
1614121952.0,8092.467
1614121956.0,8038.247
1614121972.0,8058.134
1614121976.0,8081.808
1614121980.0,8098.54
1614121988.0,8119.564
1614121996.0,8103.585
1614122008.0,8025.688
1614122012.0,7906.99
1614122016.0,7833.235
1614122020.0,7806.329
1614122024.0,7776.429
1614122032.0,7760.728
1614122044.0,7726.511
1614122048.0,7682.455
1614122056.0,7658.145
1614122064.0,7704.9
1614122068.0,7689.743
1614122088.0,7629.777
1614122096.0,7575.178
1614122100.0,7608.596
1614122104.0,7631.208
1614122120.0,7714.565
1614122128.0,7579.449
1614122132.0,7650.163
1614122136.0,7681.751
1614122152.0,7595.49
1614122160.0,7619.935
1614122164.0,7591.843
1614122168.0,7620.79
1614122184.0,7620.02
1614122196.0,7600.307
1614122208.0,7583.274
1614122236.0,7565.965
1614122260.0,7528.441
1614122348.0,7512.481
1614122384.0,7496.518
1614122396.0,7475.401
1614122416.0,7496.221
1614122448.0,7459.405
1614122480.0,7438.926
1614122564.0,7403.288
1614122616.0,7387.823
1614122713.0,7384.104
1614122721.0,7367.106
1614122749.0,7382.547
1614122777.0,7588.424
1614122781.0,7636.814
1614122785.0,7715.005
1614122788.0,7787.085
1614122792.0,7861.665
1614122796.0,7921.797
1614122800.0,7970.802
1614122813.0,8100.224
1614122820.0,8134.009
1614122824.0,8154.275
1614122828.0,8188.113
1614122832.0,8214.939
1614122845.0,8296.246
1614122853.0,8313.448
1614122860.0,8337.036
1614122868.0,8378.911
1614122885.0,8413.07
1614122892.0,8438.595
1614122900.0,8471.95
1614122917.0,8540.738
1614122920.0,8555.89
1614122924.0,8574.8
1614122936.0,8594.606
1614122945.0,8619.898
1614122953.0,8652.892
1614122956.0,8675.941
1614122968.0,8692.669
1614122977.0,8710.144
1614122985.0,8747.838
1614122992.0,8764.548
