timestamp,value
1615555001.0,1202.4799999999996
1615555008.0,3855.598
1615555048.0,2609.723
1615555056.0,3428.4120000000003
1615555092.0,2783.602999999999
1615555096.0,2984.1369999999997
1615555116.0,7574.731
1615555124.0,1282.225
1615555149.0,2177.2619999999997
1615555160.0,2660.945999999999
1615555181.0,4934.500999999999
1615555192.0,4727.441
1615555196.0,3554.9269999999997
1615555228.0,2324.4669999999996
1615555289.0,3301.585
1615555317.0,4130.929999999999
1615555349.0,4535.294999999999
1615555374.0,3968.6820000000007
1615555379.0,4375.061000000001
1615555413.0,3812.485999999999
1615555417.0,3557.2660000000005
1615555420.0,4709.888999999999
1615555424.0,5578.784
1615555428.0,4411.093999999999
1615555432.0,5045.271
1615555436.0,5057.318
1615555447.0,6592.824
1615555520.0,4488.617
1615555577.0,7178.995000000001
1615555644.0,9849.72
1615555800.0,4204.424000000001
1615555884.0,4716.244
1615556016.0,10420.723799
1615556074.0,5788.004000000001
1615556110.0,10139.8726
1615556204.0,6341.682
1615556320.0,3461.8559999999998
1615556343.0,4837.013
1615556481.0,6266.622999999999
1615556588.0,6794.978999999999
1615556700.0,7379.163
1615556726.0,9386.918999999998
1615556761.0,7245.2390000000005
1615556790.0,6572.330000000001
1615556839.0,7971.209000000001
1615556882.0,8759.044999999998
1615556894.0,7996.416000000001
1615556944.0,7839.703000000001
1615556961.0,12432.127
1615557000.0,9660.315999999999
1615557039.0,8821.271
1615557168.0,7012.383000000002
1615557239.0,13037.341
1615557267.0,7441.621999999999
1615557322.0,8119.383
1615557449.0,6115.678
1615557475.0,7887.177
1615557497.0,7358.203
1615557584.0,6189.670999999999
1615557600.0,10156.756000000001
1615557610.0,10099.322
1615557788.0,7809.986
1615557805.0,7078.5109999999995
1615557880.0,4355.51
1615557923.0,4614.2210000000005
1615558006.0,4721.267
1615558014.0,4996.810999999999
1615558208.0,5446.117
1615558250.0,5021.225
1615558307.0,6248.549000000001
1615558310.0,5157.967999999999
1615558389.0,3900.6670000000004
1615558460.0,7169.142999999999
1615558498.0,5435.018
1615558507.0,2382.972
1615558536.0,1815.6329999999998
1615558572.0,3172.702
1615558617.0,4312.659999999999
1615558705.0,3824.957
1615558827.0,26314.568
1615558857.0,3838.5
1615558887.0,7351.098
1615558976.0,6994.205870000001
1615559039.0,3580.237
1615559189.0,4958.610000000001
1615559259.0,7195.674999999999
1615559370.0,4128.6137
1615559400.0,3297.8149999999996
1615559450.0,2110.8910000000005
1615559473.0,2888.2889999999998
1615559555.0,2499.952
1615559594.0,4477.986000000001
1615559774.0,4162.6
1615560300.0,4765.2029999999995
1615560375.0,4155.964
1615560884.0,4243.526000000001
1615560903.0,6121.646999999999
1615560950.0,4169.199
1615561075.0,5911.4130000000005
